CPU(%),RAM(MB)
6.9,59.0
6.9,59.0
6.9,59.0
6.9,59.0
6.9,59.0
6.9,59.0
6.9,59.0
6.9,59.0
6.9,59.0
6.9,59.0
6.9,59.0
6.9,59.0
6.9,59.0
6.9,59.0
6.9,59.2
6.9,59.2
6.9,59.2
6.9,59.2
7.0,59.3
7.0,59.3
7.0,59.3
7.0,59.3
7.0,59.3
7.0,59.3
7.0,59.3
7.0,59.3
7.0,59.3
7.0,59.3
7.0,59.3
7.0,59.3
7.0,59.3
7.1,59.3
7.1,59.3
7.1,59.3
7.1,59.3
7.1,59.3
7.1,59.3
7.1,59.3
7.1,59.3
7.1,59.3
7.1,59.3
7.1,59.4
7.1,59.4
7.1,59.4
7.1,59.4
7.1,59.4
7.1,59.4
7.1,59.4
7.1,59.4
7.1,59.4
7.2,61.5
7.2,61.5
7.2,61.5
7.2,61.5
7.2,61.5
7.2,61.5
7.2,61.5
7.2,61.5
7.2,61.5
7.2,61.5
7.2,61.5
7.2,61.5
7.2,61.5
7.2,61.5
7.2,61.5
7.2,61.5
7.2,61.5
7.2,61.5
7.2,61.5
7.2,61.5
7.2,61.5
7.3,61.5
7.3,61.5
7.3,61.5
7.3,61.5
7.3,61.5
7.3,61.5
7.3,61.5
7.3,61.5
7.3,61.5
7.3,61.5
7.3,61.5
7.3,61.5
7.3,61.5
7.3,61.5
7.3,62.5
7.3,62.5
7.3,62.5
7.3,62.5
7.3,62.5
7.3,62.5
7.3,62.5
7.3,62.5
7.3,62.5
7.3,62.5
7.3,62.5
7.3,62.5
7.3,62.5
7.3,62.5
7.3,62.5
7.2,62.5
7.3,62.5
7.3,62.5
7.3,62.5
7.3,62.5
7.3,62.5
7.3,62.5
7.3,62.5
7.3,62.5
7.2,62.5
7.2,62.5
7.3,62.5
7.3,62.5
7.3,62.5
7.3,62.5
7.2,62.5
7.2,62.5
7.2,62.5
7.3,62.5
7.3,62.5
7.3,62.5
7.3,62.5
7.3,62.5
7.3,62.5
7.3,62.5
7.3,62.5
7.3,62.5
7.3,62.5
7.3,62.5
7.3,62.5
7.3,62.5
7.3,62.6
7.3,62.6
7.3,62.6
7.3,62.6
7.3,62.6
7.3,62.6
7.3,62.6
7.3,62.6
7.3,62.6
7.3,62.6
7.3,62.6
7.3,62.6
7.3,62.6
7.3,62.6
7.3,62.6
7.3,62.6
7.3,62.6
7.3,62.6
7.3,62.6
7.4,62.6
7.4,62.6
7.4,62.6
7.4,62.6
7.4,62.6
7.4,62.6
7.4,62.6
7.4,62.6
7.4,62.6
7.4,62.7
7.4,62.7
7.4,62.7
7.4,62.7
7.4,62.7
7.4,62.7
7.4,62.7
7.4,62.7
7.4,62.7
7.4,62.7
7.4,62.7
7.4,62.7
7.4,62.7
7.4,62.7
7.4,62.7
7.4,62.7
7.4,62.7
7.4,62.7
7.4,62.7
7.4,62.7
7.4,62.7
7.4,62.7
7.4,62.7
7.4,62.7
7.4,62.7
7.4,62.7
7.4,62.7
7.4,62.7
7.4,62.7
7.4,62.7
7.4,62.7
7.4,62.7
7.4,62.7
7.4,62.7
7.4,62.7
7.4,62.7
7.4,62.7
7.4,62.7
7.4,62.7
7.4,62.7
7.4,62.7
7.4,62.7
7.4,62.7
7.4,62.7
7.4,62.7
7.4,62.7
7.4,62.7
7.4,62.7
7.4,62.7
7.4,62.7
7.4,62.7
7.4,62.7
7.4,62.7
7.4,62.7
7.4,62.7
7.4,62.7
7.4,62.7
7.4,62.7
7.4,62.7
7.4,62.7
7.4,62.7
7.4,62.7
7.4,62.7
7.4,62.7
7.4,62.7
7.4,62.7
7.4,62.7
7.4,62.7
7.4,62.7
7.4,62.7
7.4,62.7
7.4,62.7
7.4,62.7
7.4,62.7
7.4,62.7
7.4,62.7
7.4,62.7
7.4,62.7
7.3,62.7
7.3,62.7
7.3,62.7
7.3,62.7
7.3,62.7
7.4,62.8
7.4,62.8
7.4,62.8
7.4,62.8
7.4,62.8
7.4,62.8
7.4,62.8
7.4,62.8
7.4,62.8
7.4,62.8
7.4,62.8
7.4,62.8
7.4,62.8
7.4,62.8
7.4,62.8
7.4,62.8
7.4,62.8
7.4,62.8
7.4,62.8
7.4,62.8
7.4,62.8
7.4,62.8
7.4,62.8
7.4,62.8
7.4,62.8
7.4,62.8
7.4,62.8
7.4,62.8
7.4,62.8
7.4,62.8
7.4,62.8
7.4,62.9
7.4,62.9
7.4,62.9
7.4,62.9
7.4,62.9
7.4,62.9
7.4,62.9
7.4,62.9
7.4,62.9
7.4,62.9
7.4,62.9
7.4,62.9
7.4,62.9
7.4,62.9
7.4,62.9
7.4,62.9
7.4,62.9
7.4,62.9
7.4,62.9
7.4,62.9
7.4,62.9
7.4,63.0
7.4,63.0
7.4,63.0
7.4,63.0
7.4,63.0
7.4,63.0
7.4,63.0
7.4,63.0
7.4,63.0
7.4,63.0
7.4,63.0
7.4,63.0
7.4,63.0
7.4,63.0
7.4,63.0
7.4,63.0
7.4,63.0
7.4,63.0
7.4,63.0
7.4,63.1
7.4,63.1
7.4,63.1
7.4,63.1
7.4,63.1
7.4,63.1
7.4,63.1
7.4,63.1
7.4,63.1
7.3,63.1
7.4,63.1
7.4,63.1
7.4,63.1
7.4,63.1
7.4,63.1
7.4,63.1
7.4,63.1
7.4,63.1
7.4,63.1
7.4,63.1
7.4,63.2
7.4,63.2
7.4,63.2
7.4,63.2
7.4,63.2
7.4,63.2
7.4,63.2
7.4,63.2
7.4,63.2
7.4,63.2
7.4,63.2
7.4,63.2
7.4,63.2
7.4,63.2
7.4,63.2
7.4,63.2
7.4,63.2
7.4,63.2
7.4,63.2
7.4,63.2
7.4,63.3
7.4,63.3
7.4,63.3
7.4,63.3
7.4,63.3
7.4,63.3
7.4,63.3
7.4,63.3
7.4,63.3
7.4,63.3
7.4,63.3
7.4,63.3
7.4,63.3
7.4,63.3
7.4,63.3
7.4,63.3
7.4,63.3
7.4,63.3
7.4,63.3
7.4,63.3
7.4,63.3
7.4,63.3
7.4,63.3
7.4,63.3
7.4,63.4
7.4,63.4
7.4,63.4
7.4,63.4
7.4,63.4
7.4,63.4
7.4,63.4
7.4,63.4
7.4,63.4
7.4,63.7
7.4,63.7
7.4,63.7
7.4,63.7
7.4,63.7
7.4,63.7
7.4,63.7
7.4,63.7
7.4,63.8
7.4,63.8
7.4,63.8
7.4,63.8
7.4,63.8
7.4,63.8
7.4,63.8
7.4,63.8
7.4,63.8
7.4,63.8
7.4,65.5
7.4,65.5
7.4,65.5
7.4,65.5
7.4,65.5
7.4,65.5
7.4,65.5
7.4,65.5
7.4,65.5
7.4,65.5
7.4,65.5
7.4,65.5
7.4,65.5
7.4,65.5
7.4,65.5
7.4,65.5
7.4,65.5
7.4,65.5
7.4,65.5
7.4,65.5
7.4,65.5
7.4,65.5
7.4,65.5
7.4,65.5
7.4,65.5
7.4,65.5
7.4,65.5
7.4,65.5
7.4,65.5
7.4,65.5
7.4,65.5
7.4,65.5
7.4,65.5
7.4,65.5
7.4,65.6
7.4,65.6
7.4,65.6
7.4,65.6
7.4,65.6
7.4,65.6
7.4,65.6
7.4,65.6
7.4,65.6
7.4,65.6
7.4,65.6
7.4,65.6
7.3,65.6
7.3,65.6
7.3,65.6
7.3,65.6
7.3,65.6
7.3,65.6
7.3,65.6
7.4,65.6
7.4,65.6
7.3,65.6
7.3,65.6
7.3,65.6
7.3,65.6
7.3,65.6
7.3,65.6
7.4,65.6
7.4,65.6
7.4,65.6
7.4,65.6
7.4,65.6
7.3,65.6
7.4,65.6
7.4,65.6
7.4,65.6
7.4,65.6
7.4,65.6
7.4,65.6
7.4,65.6
7.4,65.6
7.4,65.6
7.4,65.6
7.4,65.6
7.4,65.6
7.4,65.6
7.4,65.6
7.4,65.6
7.4,65.6
7.4,65.6
7.4,65.6
7.3,65.6
7.4,65.6
7.4,65.6
7.4,65.6
7.4,65.6
7.4,65.6
7.3,65.6
7.3,65.6
7.3,65.6
7.3,65.6
7.3,65.6
7.3,65.6
7.3,65.6
7.4,65.6
7.4,65.6
7.4,65.6
7.4,65.6
7.4,65.6
7.4,65.6
7.4,65.6
7.4,65.6
7.3,65.6
7.4,65.6
7.3,65.6
7.4,65.6
7.4,65.6
7.4,65.6
7.4,65.6
7.4,65.6
7.4,65.6
7.4,65.6
7.4,62.7
7.4,62.7
7.4,62.7
7.4,62.8
7.4,62.8
7.4,62.8
7.4,62.8
7.4,62.8
7.4,62.8
7.4,62.8
7.4,62.8
7.4,62.8
7.4,62.8
7.4,62.8
7.4,62.8
7.4,62.8
7.4,62.8
7.4,62.8
7.4,65.7
7.4,65.7
7.4,65.7
7.4,65.7
7.4,65.7
7.4,65.7
7.4,65.7
7.4,65.7
7.4,67.3
7.4,66.1
7.4,66.1
7.4,66.1
7.4,66.1
7.4,66.1
7.4,66.1
7.4,66.1
7.4,66.1
7.4,66.1
7.4,66.1
7.4,66.1
7.4,66.1
7.4,66.1
7.4,66.1
7.4,66.1
7.4,66.1
7.4,66.1
7.4,66.1
7.4,66.2
7.4,66.2
7.4,66.2
7.4,66.2
7.4,66.2
7.4,66.2
7.4,66.2
7.4,66.2
7.4,66.2
7.4,66.2
7.4,66.2
7.4,66.2
7.4,66.2
7.4,66.2
7.4,66.2
7.4,66.2
7.5,66.2
7.5,66.2
7.5,66.2
7.5,66.2
7.5,66.2
7.5,66.2
7.5,66.2
7.5,66.2
7.5,66.2
7.5,66.2
7.5,66.2
7.5,66.2
7.5,66.2
7.5,66.2
7.5,66.2
7.5,66.2
7.5,66.2
7.5,66.2
7.5,66.2
7.5,66.2
7.5,66.2
7.5,66.2
7.5,66.2
7.5,66.2
7.5,66.2
7.5,66.2
7.5,66.2
7.5,66.2
7.5,66.2
7.5,66.2
7.5,66.2
7.5,66.2
7.5,66.2
7.5,66.2
7.6,66.2
7.6,66.2
7.6,66.2
7.6,66.2
7.6,66.2
7.6,66.2
7.6,66.2
7.6,66.2
7.6,66.2
7.6,66.2
7.6,66.2
7.6,66.2
7.6,66.2
7.6,66.2
7.6,66.2
7.6,66.2
7.6,66.2
7.6,66.2
7.6,66.2
7.6,63.2
7.6,63.2
7.6,63.2
7.6,63.2
7.6,63.2
7.6,63.2
7.6,63.2
7.6,63.2
7.6,63.2
7.6,63.2
7.6,63.2
7.6,63.3
7.6,63.3
7.6,63.3
7.6,63.3
7.6,63.3
7.6,63.3
7.6,63.3
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.3
7.6,66.3
7.6,66.3
7.6,66.3
7.6,66.4
