CPU(%),RAM(MB)
7.2,62.6
7.2,62.6
7.2,62.6
7.2,62.6
7.2,62.6
7.2,62.7
7.2,62.7
7.2,62.7
7.2,62.7
7.2,62.7
7.2,62.7
7.2,62.7
7.2,62.7
7.2,62.7
7.2,62.7
7.2,62.7
7.2,62.7
7.2,62.7
7.2,62.7
7.2,62.7
7.2,62.7
7.2,62.7
7.2,62.7
7.2,62.7
7.2,62.7
7.2,62.7
7.2,62.7
7.2,62.7
7.2,62.7
7.2,62.7
7.2,62.7
7.2,62.7
7.2,62.7
7.2,62.7
7.2,62.7
7.2,62.7
7.2,62.7
7.2,62.7
7.2,62.7
7.2,62.7
7.2,62.7
7.2,62.7
7.1,62.7
7.1,62.7
7.1,62.7
7.1,62.7
7.1,62.7
7.1,62.7
7.1,62.7
7.1,62.7
7.1,62.7
7.1,62.7
7.1,62.7
7.1,62.7
7.1,62.7
7.1,62.7
7.1,62.7
7.1,62.7
7.1,62.7
7.1,62.7
7.1,62.7
7.1,62.7
7.1,62.7
7.1,62.7
7.1,62.7
7.1,62.7
7.1,62.7
7.1,62.7
7.1,62.7
7.1,62.7
7.1,62.8
7.1,62.8
7.1,62.8
7.1,62.8
7.1,62.8
7.1,62.8
7.1,62.8
7.1,62.8
7.1,62.8
7.1,62.8
7.1,62.8
7.1,62.8
7.1,62.8
7.1,62.8
7.1,62.8
7.1,62.8
7.1,62.8
7.1,62.8
7.1,62.8
7.1,62.8
7.1,62.8
7.1,62.8
7.1,62.8
7.1,62.8
7.1,62.8
7.1,62.8
7.1,62.8
7.1,62.8
7.1,62.8
7.1,62.8
7.1,62.8
7.1,62.8
7.1,62.8
7.1,62.8
7.1,62.8
7.1,62.8
7.1,62.8
7.1,62.8
7.1,63.2
7.2,63.2
7.1,63.2
7.1,63.2
7.1,63.2
7.1,63.2
7.1,63.2
7.1,63.2
7.1,63.2
7.1,63.2
7.2,63.2
7.2,63.2
7.2,63.2
7.2,63.2
7.1,63.2
7.1,63.2
7.1,63.2
7.1,63.2
7.1,63.2
7.1,63.2
7.1,63.2
7.2,63.2
7.2,63.2
7.2,63.2
7.2,63.2
7.2,63.2
7.2,63.2
7.2,63.2
7.2,63.2
7.2,63.2
7.2,63.2
7.2,63.2
7.2,63.2
7.2,63.2
7.2,63.2
7.2,63.2
7.2,63.2
7.2,63.2
7.2,63.2
7.2,63.2
7.2,63.2
7.2,63.2
7.2,63.2
7.2,63.2
7.2,63.2
7.2,63.2
7.2,63.2
7.2,63.2
7.2,63.2
7.2,63.2
7.2,63.2
7.2,63.3
7.2,63.3
7.2,63.3
7.2,63.3
7.2,63.3
7.2,63.3
7.2,63.3
7.2,63.3
7.2,63.3
7.2,63.3
7.2,63.4
7.2,63.4
7.2,63.4
7.2,63.4
7.2,63.4
7.2,63.4
7.2,63.4
7.2,63.4
7.2,63.4
7.2,63.4
7.2,63.5
7.2,63.5
7.2,63.5
7.2,63.5
7.2,63.5
7.2,63.5
7.2,63.5
7.2,63.5
7.2,63.5
7.2,63.5
7.2,63.5
7.2,63.5
7.2,63.5
7.2,63.5
7.2,63.5
7.2,63.5
7.2,63.5
7.2,63.5
7.2,63.5
7.2,63.5
7.2,63.5
7.2,63.5
7.2,63.5
7.2,63.5
7.2,63.5
7.2,63.5
7.2,63.5
7.2,63.5
7.2,63.5
7.2,63.5
7.2,63.5
7.2,63.5
7.2,63.5
7.2,63.5
7.2,63.5
7.2,63.5
7.2,63.5
7.2,63.5
7.2,63.5
7.2,63.5
7.2,63.7
7.2,63.7
7.2,63.7
7.2,63.7
7.2,63.7
7.2,63.7
7.2,63.7
7.2,63.7
7.2,63.7
7.2,63.7
7.2,63.7
7.2,63.7
7.2,63.7
7.2,63.7
7.2,63.7
7.3,63.7
7.3,63.7
7.2,63.7
7.2,63.7
7.2,63.7
7.3,63.7
7.3,63.7
7.3,64.0
7.3,64.0
7.3,64.0
7.3,64.0
7.3,64.0
7.3,64.0
7.3,64.0
7.3,64.0
7.3,64.1
7.3,64.1
7.3,64.1
7.3,64.1
7.3,64.1
7.3,64.1
7.3,64.1
7.3,64.1
7.3,64.1
7.3,65.8
7.3,65.8
7.4,65.8
7.4,65.8
7.4,65.8
7.4,65.8
7.4,65.8
7.4,65.8
7.4,65.8
7.4,65.8
7.4,65.8
7.4,65.8
7.4,65.8
7.4,65.8
7.4,65.9
7.4,65.9
7.4,65.9
7.4,65.9
7.4,65.9
7.4,65.9
7.4,65.9
7.4,65.9
7.4,65.9
7.4,65.9
7.4,65.9
7.4,65.9
7.4,65.9
7.4,65.9
7.4,65.9
7.4,65.9
7.4,65.9
7.4,65.9
7.4,65.9
7.4,65.9
7.4,65.9
7.4,65.9
7.4,65.9
7.4,65.9
7.4,65.9
7.4,65.9
7.4,65.9
7.4,65.9
7.4,65.9
7.4,65.9
7.4,65.9
7.4,65.9
7.4,65.9
7.4,65.9
7.4,65.9
7.4,65.9
7.4,65.9
7.4,65.9
7.4,65.9
7.4,65.9
7.4,65.9
7.4,65.9
7.4,65.9
7.4,65.9
7.4,65.9
7.4,65.9
7.4,65.9
7.4,66.0
7.4,66.0
7.4,66.0
7.4,66.0
7.4,66.0
7.4,66.0
7.4,66.0
7.4,66.0
7.4,66.0
7.4,66.0
7.4,66.0
7.4,66.0
7.4,66.0
7.4,66.0
7.4,66.0
7.4,66.0
7.4,66.0
7.4,66.0
7.4,66.0
7.4,66.0
7.4,66.0
7.4,66.0
7.4,66.0
7.4,66.0
7.4,66.0
7.4,66.0
7.4,66.0
7.4,66.0
7.4,66.0
7.4,66.0
7.4,66.0
7.4,66.0
7.4,66.0
7.4,66.0
7.4,66.0
7.4,66.0
7.4,66.0
7.4,66.0
7.4,66.0
7.4,66.0
7.4,66.0
7.4,66.0
7.4,66.0
7.4,66.0
7.4,66.0
7.4,66.0
7.4,66.0
7.4,66.0
7.4,66.0
7.4,66.0
7.4,66.0
7.4,66.0
7.4,66.0
7.4,66.0
7.4,63.0
7.4,63.0
7.4,63.0
7.4,63.0
7.4,63.1
7.4,63.1
7.4,63.1
7.4,63.1
7.4,63.1
7.4,63.1
7.4,63.1
7.4,63.1
7.4,63.1
7.4,63.1
7.4,63.1
7.4,63.1
7.4,63.1
7.4,63.1
7.4,66.0
7.4,66.0
7.4,66.0
7.4,66.0
7.4,66.0
7.4,66.0
7.4,66.0
7.4,66.0
7.4,66.0
7.4,66.0
7.4,66.0
7.4,66.0
7.4,66.0
7.4,66.1
7.4,66.1
7.4,66.1
7.4,66.1
7.4,66.1
7.4,66.1
7.4,66.1
7.4,66.1
7.4,66.1
7.4,66.1
7.4,66.1
7.4,66.1
7.4,66.1
7.4,66.1
7.4,66.1
7.5,66.1
7.5,66.1
7.5,66.1
7.5,66.1
7.5,66.1
7.5,66.1
7.5,66.1
7.5,66.1
7.5,66.1
7.5,66.1
7.5,66.1
7.5,66.1
7.5,66.1
7.5,66.1
7.5,66.1
7.5,66.1
7.5,66.1
7.5,66.1
7.5,66.1
7.5,66.1
7.5,66.1
7.5,66.1
7.5,66.1
7.5,66.1
7.5,66.1
7.5,66.1
7.5,66.1
7.5,66.1
7.5,66.1
7.5,66.1
7.5,66.1
7.5,66.1
7.5,66.1
7.5,66.1
7.5,66.1
7.5,66.1
7.5,66.1
7.5,66.1
7.5,66.1
7.5,66.1
7.5,66.1
7.5,66.1
7.5,66.1
7.5,66.1
7.5,66.1
7.5,66.1
7.5,66.1
7.5,66.1
7.5,66.1
7.5,66.1
7.5,66.1
7.5,66.1
7.5,66.1
7.5,66.1
7.5,66.1
7.5,66.1
7.5,66.1
7.5,66.1
7.5,66.1
7.5,66.1
7.5,66.1
7.5,66.1
7.5,66.1
7.5,66.1
7.5,66.1
7.5,66.1
7.5,66.1
7.5,66.1
7.5,66.1
7.5,66.1
7.5,66.1
7.5,66.1
7.5,66.1
7.5,66.1
7.5,66.1
7.5,66.1
7.5,66.1
7.5,66.1
7.5,66.1
7.5,66.1
7.5,66.1
7.5,66.2
7.5,66.2
7.5,66.2
7.5,66.2
7.5,66.2
7.5,66.2
7.5,66.7
7.5,66.7
7.5,66.7
7.5,66.7
7.5,66.7
7.5,66.8
7.5,66.8
7.5,66.8
7.5,66.8
7.5,66.8
7.5,66.8
7.5,66.8
7.5,66.8
7.5,66.8
7.4,66.8
7.4,66.8
7.4,66.8
7.4,66.8
7.4,66.8
7.4,66.8
7.4,66.8
7.4,66.8
7.4,66.8
7.4,66.8
7.4,66.8
7.4,66.8
7.4,66.8
7.4,66.8
7.4,66.8
7.4,66.8
7.4,66.8
7.4,66.8
7.4,66.8
7.4,66.8
7.4,66.8
7.4,66.8
7.4,66.8
7.4,66.8
7.4,66.8
7.4,66.8
7.4,66.8
7.4,66.8
7.4,66.8
7.4,66.8
7.4,66.8
7.4,66.8
7.4,66.8
7.4,66.8
7.4,66.8
7.4,66.8
7.4,66.8
7.4,66.8
7.4,66.8
7.4,66.8
7.4,66.8
7.4,66.8
7.4,66.8
7.4,66.8
7.4,66.8
7.4,66.8
7.4,66.8
7.4,66.8
7.4,66.8
7.4,66.8
7.4,66.8
7.4,66.8
7.4,66.8
7.4,66.8
7.4,66.8
7.4,66.8
7.4,66.8
7.4,66.8
7.4,66.8
7.4,66.8
7.4,66.8
7.4,66.8
7.4,66.8
7.4,66.8
7.4,66.8
7.4,66.8
7.4,66.8
7.4,66.8
7.4,66.8
7.4,66.8
7.4,66.8
7.4,66.8
7.4,66.8
7.4,66.8
7.4,66.8
7.4,66.8
7.4,66.8
7.4,66.8
7.4,66.8
7.4,66.8
7.3,66.8
7.3,66.8
7.3,66.6
7.3,66.6
7.3,66.6
7.3,66.6
7.3,66.6
7.3,66.8
