CPU(%),RAM(MB)
7.2,62.5
7.2,62.5
7.2,62.5
7.2,62.5
7.2,62.5
7.2,62.5
7.2,62.6
7.2,62.6
7.2,62.6
7.2,62.6
7.2,62.6
7.2,62.6
7.2,62.6
7.2,62.6
7.2,62.6
7.2,62.6
7.2,62.6
7.2,62.6
7.2,62.6
7.3,62.6
7.3,62.6
7.3,62.6
7.3,62.6
7.3,62.6
7.3,62.6
7.3,62.6
7.3,62.6
7.3,62.6
7.3,62.6
7.3,62.6
7.3,62.6
7.3,62.6
7.3,62.6
7.3,62.6
7.3,62.6
7.3,62.6
7.3,62.6
7.3,62.6
7.3,62.7
7.3,62.7
7.3,62.7
7.3,62.7
7.3,62.7
7.3,62.7
7.3,62.7
7.3,62.7
7.3,62.7
7.3,62.7
7.3,62.7
7.3,62.7
7.3,62.7
7.3,62.7
7.3,62.7
7.3,62.7
7.3,62.7
7.3,62.7
7.3,62.7
7.3,62.7
7.3,62.7
7.3,62.7
7.3,62.7
7.3,62.7
7.3,62.7
7.3,62.7
7.3,62.7
7.3,62.7
7.3,62.7
7.3,62.7
7.3,62.7
7.3,62.7
7.3,62.7
7.3,62.7
7.3,62.7
7.3,62.7
7.3,62.7
7.3,62.7
7.3,62.7
7.3,62.7
7.3,62.7
7.3,62.7
7.3,62.7
7.3,62.7
7.3,62.7
7.3,62.7
7.3,62.7
7.3,62.7
7.3,62.7
7.3,62.7
7.3,62.7
7.3,62.7
7.3,62.7
7.3,62.7
7.3,62.7
7.2,62.7
7.2,62.7
7.2,62.7
7.3,62.7
7.2,62.7
7.2,62.7
7.2,62.7
7.2,62.7
7.2,62.7
7.3,62.7
7.3,62.7
7.2,62.7
7.3,62.7
7.3,62.7
7.3,62.7
7.2,62.7
7.2,62.7
7.2,62.7
7.2,62.7
7.3,62.8
7.3,62.8
7.3,62.8
7.3,62.8
7.3,62.8
7.3,62.8
7.3,62.8
7.3,62.8
7.3,62.8
7.2,62.8
7.3,62.8
7.3,62.8
7.2,62.8
7.2,62.8
7.2,62.8
7.2,62.8
7.2,62.8
7.2,62.8
7.3,62.8
7.3,62.8
7.3,62.8
7.3,62.8
7.3,62.8
7.3,62.8
7.3,62.8
7.3,62.8
7.3,62.8
7.3,62.9
7.3,62.9
7.3,62.9
7.3,62.9
7.3,62.9
7.3,62.9
7.3,62.9
7.3,62.9
7.3,62.9
7.3,62.9
7.3,62.9
7.3,62.9
7.3,62.9
7.3,62.9
7.3,62.9
7.3,62.9
7.3,62.9
7.3,62.9
7.3,62.9
7.3,62.9
7.3,62.9
7.3,62.9
7.3,62.9
7.3,62.9
7.3,62.9
7.3,62.9
7.3,62.9
7.3,62.9
7.3,62.9
7.3,62.9
7.3,62.9
7.3,62.9
7.3,63.0
7.3,63.0
7.3,63.0
7.3,63.0
7.3,63.0
7.3,63.0
7.3,63.0
7.3,63.0
7.3,63.0
7.3,63.0
7.4,63.0
7.4,63.0
7.4,63.0
7.4,63.0
7.4,63.0
7.4,63.0
7.4,63.0
7.4,63.0
7.4,63.0
7.4,63.0
7.4,63.1
7.4,63.1
7.4,63.1
7.4,63.1
7.4,63.1
7.4,63.1
7.4,63.1
7.4,63.1
7.4,63.1
7.4,63.1
7.4,63.1
7.4,63.1
7.4,63.1
7.4,63.1
7.4,63.1
7.4,63.1
7.4,63.1
7.4,63.1
7.4,63.1
7.4,63.2
7.4,63.2
7.4,63.2
7.4,63.2
7.4,63.2
7.4,63.2
7.4,63.2
7.4,63.2
7.4,63.2
7.4,63.2
7.4,63.2
7.4,63.2
7.4,63.2
7.4,63.2
7.4,63.2
7.4,63.2
7.4,63.2
7.4,63.2
7.4,63.2
7.4,63.2
7.4,63.6
7.4,63.6
7.4,63.6
7.4,63.6
7.4,63.6
7.4,63.6
7.4,63.6
7.4,63.6
7.4,63.6
7.4,63.6
7.5,63.6
7.4,63.6
7.4,63.6
7.4,63.6
7.4,63.6
7.4,63.6
7.5,63.6
7.5,63.6
7.4,63.6
7.4,63.6
7.5,63.6
7.5,63.6
7.5,63.6
7.5,63.6
7.5,63.6
7.5,63.6
7.5,63.6
7.5,63.6
7.5,63.6
7.5,63.6
7.5,63.6
7.5,63.6
7.5,63.6
7.5,63.6
7.5,63.6
7.5,63.6
7.5,63.6
7.5,63.6
7.5,63.6
7.5,63.6
7.5,63.6
7.5,63.6
7.5,63.6
7.5,63.9
7.5,63.9
7.5,63.9
7.5,63.9
7.5,63.9
7.5,63.9
7.5,63.9
7.5,63.9
7.5,67.0
7.5,64.0
7.5,64.0
7.5,64.0
7.5,64.0
7.5,64.0
7.5,64.0
7.5,64.0
7.5,64.0
7.5,65.7
7.5,65.7
7.5,65.7
7.5,65.7
7.5,65.7
7.5,65.7
7.5,65.7
7.5,65.7
7.5,65.7
7.5,65.7
7.5,65.7
7.5,65.7
7.5,65.7
7.5,65.7
7.5,65.8
7.5,65.8
7.5,65.8
7.5,65.8
7.5,65.8
7.5,65.8
7.5,65.8
7.5,65.8
7.5,65.8
7.5,65.8
7.5,65.8
7.5,65.8
7.5,65.8
7.5,65.8
7.5,65.8
7.5,65.8
7.5,65.8
7.5,65.8
7.5,65.8
7.5,65.8
7.5,65.8
7.5,65.8
7.5,65.8
7.5,65.8
7.5,65.8
7.5,65.8
7.5,65.8
7.5,65.8
7.5,65.8
7.5,65.8
7.5,65.9
7.5,65.9
7.5,65.9
7.5,65.9
7.5,65.9
7.5,65.9
7.5,65.9
7.5,65.9
7.5,65.9
7.5,65.9
7.5,65.9
7.5,65.9
7.5,65.9
7.5,65.9
7.5,65.9
7.5,65.9
7.5,65.9
7.5,65.9
7.5,65.9
7.5,65.9
7.5,65.9
7.5,65.9
7.5,65.9
7.5,65.9
7.5,65.9
7.5,65.9
7.5,65.9
7.5,65.9
7.5,65.9
7.5,65.9
7.5,65.9
7.5,65.9
7.5,65.9
7.5,65.9
7.5,65.9
7.5,65.9
7.5,65.9
7.5,65.9
7.5,65.9
7.5,65.9
7.5,65.9
7.5,65.9
7.5,65.9
7.5,65.9
7.5,65.9
7.5,65.9
7.5,65.9
7.5,65.9
7.5,65.9
7.5,65.9
7.5,65.9
7.5,65.9
7.5,65.9
7.5,65.9
7.5,65.9
7.5,65.9
7.5,65.9
7.5,65.9
7.5,65.9
7.5,65.9
7.5,65.9
7.5,65.9
7.5,65.9
7.5,65.9
7.5,65.9
7.5,65.9
7.5,65.9
7.5,65.9
7.5,65.9
7.5,65.9
7.5,65.9
7.5,63.0
7.5,63.0
7.5,63.0
7.5,63.0
7.5,63.0
7.5,63.0
7.5,63.0
7.5,63.0
7.5,63.0
7.5,63.0
7.5,63.0
7.5,63.0
7.5,63.0
7.5,63.0
7.5,63.0
7.5,63.0
7.5,63.0
7.5,63.0
7.5,65.9
7.5,65.9
7.5,65.9
7.5,65.9
7.5,65.9
7.5,65.9
7.5,65.9
7.5,65.9
7.5,65.9
7.5,65.9
7.5,65.9
7.5,65.9
7.5,65.9
7.5,66.0
7.5,66.0
7.5,66.0
7.5,66.0
7.5,66.0
7.5,66.0
7.5,66.0
7.5,66.0
7.5,66.0
7.5,66.0
7.5,66.0
7.5,66.0
7.5,66.0
7.5,66.0
7.5,66.0
7.5,66.0
7.5,66.0
7.5,66.0
7.5,66.0
7.5,66.0
7.5,66.0
7.5,66.0
7.5,66.0
7.5,66.0
7.5,66.0
7.5,66.0
7.5,66.0
7.5,66.0
7.5,66.0
7.5,66.0
7.5,66.0
7.5,66.0
7.5,66.0
7.5,66.0
7.5,66.0
7.5,66.0
7.5,66.0
7.5,66.0
7.5,66.0
7.5,66.0
7.5,66.0
7.5,66.0
7.5,66.0
7.5,66.0
7.5,66.0
7.5,66.0
7.5,66.0
7.5,66.0
7.5,66.0
7.5,66.0
7.5,66.0
7.5,66.0
7.5,66.0
7.5,66.0
7.5,66.0
7.5,66.0
7.5,66.0
7.5,66.0
7.5,66.0
7.5,66.0
7.5,66.0
7.5,66.0
7.5,66.0
7.5,66.0
7.5,66.0
7.6,66.0
7.6,66.0
7.6,66.0
7.6,66.0
7.6,66.0
7.6,66.0
7.6,66.0
7.6,66.0
7.6,66.0
7.5,66.0
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,66.4
7.6,63.8
7.6,63.8
7.6,63.8
7.6,63.8
7.6,63.8
7.6,63.8
7.6,63.8
7.6,63.8
7.6,63.8
7.6,63.9
7.6,63.9
7.6,63.9
7.6,63.9
7.6,63.9
7.6,63.9
7.6,63.9
7.6,63.9
7.6,67.0
7.6,67.0
7.6,67.0
7.6,67.0
7.6,67.1
7.6,67.1
7.6,67.1
7.6,67.1
7.6,67.1
7.6,67.1
7.6,67.1
7.6,67.1
7.6,67.1
7.6,67.1
7.6,67.1
7.6,67.1
7.6,67.1
7.6,67.1
7.6,67.1
7.6,67.1
7.6,67.1
7.6,67.1
7.6,67.1
7.6,67.1
7.6,67.1
7.6,67.1
7.6,67.1
7.6,67.1
7.6,67.1
7.6,67.1
7.6,67.1
7.6,67.1
7.6,67.1
7.6,67.1
7.6,67.1
7.6,67.1
7.6,67.1
7.6,67.1
7.6,67.1
7.6,67.1
7.5,67.1
7.5,67.1
7.5,67.1
7.5,67.1
7.5,67.1
7.5,67.1
7.5,67.1
7.5,67.1
7.5,67.1
7.5,67.1
7.5,67.1
7.5,67.1
7.5,67.1
7.5,67.1
7.5,67.1
7.5,67.1
7.5,67.1
7.5,67.1
7.5,67.1
7.5,67.1
7.5,67.1
7.5,67.1
7.5,67.1
7.5,67.1
7.5,67.1
7.5,67.1
7.5,67.1
7.5,67.1
7.5,67.1
7.5,67.1
7.5,67.1
7.5,67.1
7.5,67.1
7.5,67.1
7.5,67.1
7.5,67.1
7.5,67.1
7.5,67.1
7.5,67.1
7.5,67.1
7.5,67.1
7.5,67.1
7.5,67.1
7.5,67.1
7.5,67.1
7.5,67.1
7.5,67.1
7.5,67.1
7.5,67.1
7.5,67.1
7.5,67.1
7.5,67.1
7.5,67.1
7.5,67.1
7.5,67.1
7.5,66.9
7.5,66.9
7.5,66.9
7.5,66.9
7.5,66.9
7.5,67.2
