CPU(%),RAM(MB)
17.7,57.7
17.7,57.7
17.8,57.7
17.8,57.7
17.8,57.7
17.8,57.7
17.9,57.7
17.9,56.5
18.0,63.7
18.1,63.7
18.2,64.2
18.2,64.2
18.3,64.2
18.4,64.5
18.4,64.6
18.5,64.6
18.5,64.6
18.5,64.6
18.5,64.6
18.6,64.6
18.6,64.6
18.6,64.6
18.6,64.6
18.6,64.6
18.7,64.6
18.7,64.6
18.7,64.6
18.7,64.6
18.7,64.6
18.7,64.6
18.7,64.6
18.7,64.6
18.7,64.6
18.8,64.6
18.8,64.6
18.8,64.6
18.8,64.6
18.8,64.6
18.8,64.6
18.8,64.6
18.8,64.6
18.9,64.6
18.9,64.6
18.9,64.6
19.0,64.6
19.0,64.6
19.0,64.6
19.0,64.6
19.1,64.6
19.1,64.6
19.1,64.6
19.0,64.6
19.1,64.6
19.1,64.6
19.1,64.6
19.1,64.6
19.1,64.6
19.1,64.6
19.2,64.6
19.2,64.6
19.2,64.6
19.2,64.6
19.2,64.6
19.2,64.6
19.1,64.6
19.1,64.6
19.1,64.6
19.1,64.6
19.0,64.6
19.0,64.6
19.0,64.6
19.1,64.6
19.1,64.6
19.1,64.6
19.1,64.6
19.1,64.6
19.1,64.6
19.2,64.6
19.2,64.6
19.2,64.6
19.2,64.6
19.2,64.6
19.3,64.7
19.3,64.7
19.3,64.7
19.3,64.7
19.4,64.7
19.4,64.7
19.4,64.7
19.4,64.7
19.4,65.2
19.4,65.2
19.4,65.2
19.5,65.2
19.5,65.2
19.5,65.2
19.5,65.2
19.5,65.2
19.5,65.2
19.5,65.2
19.6,65.2
19.6,65.2
19.6,65.2
19.6,65.2
19.6,65.2
19.7,65.2
19.7,65.2
19.7,65.2
19.7,65.2
19.7,65.2
19.8,65.2
19.8,65.2
19.8,65.2
19.8,65.2
19.9,65.2
19.9,65.2
19.8,65.2
19.8,66.4
19.9,66.4
19.9,66.4
19.9,66.4
19.9,66.4
20.0,66.4
20.0,66.4
20.0,66.4
20.0,66.4
20.0,66.4
20.0,66.4
20.0,66.4
20.0,66.4
20.1,66.4
20.1,66.4
20.1,66.4
20.1,66.4
20.1,66.4
20.1,66.4
20.2,66.4
20.2,66.7
20.2,66.7
20.2,66.7
20.2,66.7
20.2,66.7
20.2,66.8
20.2,66.8
20.4,68.8
20.4,69.5
20.4,69.5
20.4,69.5
20.4,69.5
20.4,69.5
20.4,69.5
20.4,69.5
20.4,69.5
20.3,69.5
20.3,69.5
20.4,69.5
20.3,69.5
20.3,69.5
20.3,69.5
20.4,69.5
20.4,69.5
20.4,74.4
20.4,74.4
20.3,74.4
20.3,74.4
20.3,74.4
20.3,74.4
20.3,74.4
20.3,74.4
20.3,74.4
20.3,74.4
20.3,74.4
20.3,74.4
20.3,74.4
20.3,74.4
20.3,74.4
20.3,74.4
20.4,74.4
20.4,74.4
20.4,74.4
20.4,74.4
20.4,74.4
20.4,74.4
20.4,74.4
20.4,74.4
20.4,74.4
20.5,74.4
20.5,74.4
20.5,74.4
20.5,74.4
20.5,74.4
20.6,74.4
20.6,74.4
20.6,74.4
20.6,74.4
20.5,74.4
20.5,74.4
20.5,74.4
20.5,74.4
20.5,74.4
20.5,74.4
20.5,74.4
20.4,74.4
20.4,74.4
20.4,74.4
20.4,74.4
20.4,74.4
20.4,74.4
20.4,74.4
20.4,74.4
20.4,74.4
20.4,74.4
20.4,74.4
20.4,74.4
20.4,74.4
20.4,74.4
20.4,74.4
20.4,74.4
20.4,74.4
20.4,74.4
20.6,71.9
20.6,71.9
20.6,73.1
20.6,73.1
20.6,73.1
20.6,73.1
20.7,73.1
20.7,73.1
20.7,73.5
20.7,73.5
20.7,73.5
20.7,73.5
20.7,73.5
20.7,73.5
20.7,73.5
20.8,73.5
20.8,73.5
20.8,73.5
20.8,73.5
20.8,73.5
20.8,73.5
20.8,73.5
20.8,73.5
20.8,73.5
20.8,73.5
20.8,73.5
20.8,73.5
20.8,73.5
20.8,73.5
20.8,73.5
20.8,73.5
20.9,73.5
20.9,73.5
20.9,73.5
20.8,73.5
20.8,73.5
20.8,73.5
20.8,73.5
20.8,73.5
20.8,73.5
20.8,73.5
20.7,73.5
20.8,73.5
20.8,73.5
20.8,73.5
20.8,73.5
20.8,73.5
20.8,73.5
20.9,73.5
20.9,73.5
20.9,73.5
20.9,73.5
20.9,73.5
20.9,73.5
21.0,73.5
21.0,73.5
21.0,73.5
21.0,73.5
21.0,73.5
21.0,73.5
21.1,73.5
21.1,73.5
21.1,73.5
21.1,73.5
21.1,73.5
21.1,73.5
21.1,73.5
21.1,73.5
21.2,73.5
21.2,73.5
21.2,73.5
21.2,73.5
21.2,73.5
21.2,73.5
21.2,73.5
21.2,73.5
21.2,73.5
21.2,73.5
21.2,73.5
21.4,74.3
21.4,74.3
21.4,75.3
21.4,75.3
21.4,75.3
21.4,75.3
21.4,75.3
21.5,75.3
21.4,75.3
21.4,75.3
21.4,75.3
21.4,75.3
21.4,75.3
21.4,75.3
21.4,75.3
21.4,75.3
21.5,75.3
21.4,75.3
21.4,75.3
21.5,75.3
21.5,75.3
21.5,75.3
21.5,75.3
21.5,75.3
21.5,75.3
21.5,75.3
21.5,75.3
21.5,75.3
21.5,75.3
21.5,75.3
21.4,75.3
21.4,75.3
21.4,75.3
21.4,75.3
21.4,75.3
21.4,75.3
21.4,75.3
21.4,75.3
21.4,75.3
21.4,75.3
21.4,75.3
21.4,75.3
21.4,75.3
21.4,75.3
21.4,75.3
21.4,75.3
21.4,75.3
21.4,75.3
21.4,75.3
21.4,75.3
21.5,75.3
21.5,75.3
21.5,75.3
21.5,75.3
21.5,75.3
21.5,75.3
21.5,75.3
21.5,75.3
21.5,75.3
21.5,75.3
21.5,75.3
21.5,75.3
21.5,75.3
21.5,75.3
21.5,75.3
21.5,75.3
21.5,75.3
21.5,75.3
21.5,75.3
21.5,75.3
21.5,75.3
21.5,75.3
21.5,75.3
21.5,75.3
21.5,75.3
21.5,75.3
21.5,75.3
21.5,75.3
21.5,75.3
21.6,75.3
21.5,75.3
21.6,75.3
21.6,75.3
21.6,75.3
21.6,75.3
21.6,75.3
21.6,75.3
21.6,75.3
21.6,75.3
21.6,75.3
21.6,75.3
21.6,75.3
21.6,75.3
21.6,75.3
21.6,75.3
21.6,75.3
21.6,75.3
21.6,75.3
21.6,75.3
21.6,75.3
21.6,75.3
21.6,75.3
21.6,75.3
21.7,75.3
21.7,75.3
21.7,75.3
21.7,75.3
21.7,75.3
21.7,75.3
21.7,75.3
21.7,75.3
21.7,75.3
21.7,75.3
21.7,75.3
21.7,75.3
21.7,75.3
21.7,75.3
21.7,75.3
21.7,75.3
21.7,75.3
21.7,75.3
21.7,75.3
21.7,75.3
21.7,75.3
21.7,75.3
21.7,75.3
21.7,75.5
21.7,75.5
21.7,75.5
21.7,75.5
21.7,75.5
21.7,75.5
21.7,75.5
21.7,75.5
21.7,75.5
21.7,75.5
21.7,75.5
21.7,75.5
21.7,75.5
21.7,75.5
21.7,75.5
21.7,75.5
21.7,75.5
21.7,75.5
21.7,75.5
21.7,75.5
21.7,75.5
21.7,75.5
21.8,75.5
21.8,75.5
21.8,75.5
21.8,75.5
21.8,75.5
21.8,75.5
21.8,75.5
21.8,90.2
21.8,90.2
21.8,90.2
21.8,90.2
21.8,90.2
21.8,90.2
21.8,90.2
21.8,90.2
21.8,90.2
21.8,90.2
21.8,90.2
21.8,90.2
21.8,90.2
21.8,90.2
21.8,90.2
21.8,90.2
21.8,90.2
21.8,90.2
21.8,90.2
21.8,90.2
21.8,90.2
21.8,90.2
21.9,91.9
22.0,91.9
22.1,91.9
22.1,93.2
22.1,93.2
22.1,93.2
22.1,93.2
22.1,93.3
22.1,93.3
22.1,93.3
22.1,93.3
22.1,93.3
22.1,93.3
22.2,93.3
22.2,93.3
22.2,93.3
22.2,93.3
22.2,93.3
22.2,93.3
22.3,93.3
22.3,93.3
22.3,93.3
22.3,93.3
22.3,93.3
22.3,93.3
22.3,93.3
22.3,93.3
22.3,93.3
22.3,93.3
22.3,93.3
22.3,93.3
22.3,93.3
22.4,93.3
22.3,93.3
22.4,93.3
22.3,93.3
22.3,93.3
22.3,93.3
22.3,93.3
22.3,93.3
22.3,93.3
22.4,93.3
22.3,93.3
22.4,93.3
22.3,93.3
22.3,93.3
22.3,93.3
22.3,93.3
22.4,93.3
22.4,93.3
22.4,93.3
22.4,93.3
22.4,93.3
22.4,93.3
22.4,93.3
22.4,93.3
22.4,93.3
22.4,93.3
22.5,93.3
22.5,93.3
22.5,93.3
22.5,93.3
22.5,93.3
22.5,93.3
22.7,80.7
22.8,83.0
22.8,83.0
22.9,84.7
22.9,84.7
22.9,84.7
22.9,84.7
22.9,84.7
22.9,84.7
22.9,84.7
23.0,84.7
22.9,84.7
23.0,84.7
23.0,84.7
23.0,84.7
23.0,84.7
23.0,84.7
23.0,84.7
23.0,84.7
23.0,84.7
23.0,84.7
23.0,84.7
23.0,84.7
23.0,84.7
23.1,85.0
23.1,85.0
23.1,85.0
23.1,85.0
23.1,85.0
23.1,85.0
23.1,85.0
23.4,85.1
23.5,85.1
23.5,85.1
23.5,85.1
23.5,86.8
23.5,86.8
23.5,86.8
23.5,86.8
23.5,86.8
23.5,86.8
23.5,86.8
23.5,86.8
23.5,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.7,86.8
23.7,86.8
23.6,86.8
23.7,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,86.8
23.6,96.6
23.6,96.6
23.6,96.6
23.6,96.6
23.6,96.6
23.6,96.6
23.6,96.6
23.6,96.6
23.6,96.6
23.6,96.6
23.6,96.6
23.6,96.6
23.6,96.6
23.6,96.6
23.6,101.4
23.6,101.4
23.6,101.4
23.6,101.4
23.6,101.4
23.6,101.4
23.6,101.4
23.8,102.4
23.9,102.4
24.0,102.4
24.0,102.4
23.9,102.4
24.0,102.4
24.0,102.4
24.0,102.4
24.0,102.4
24.0,102.4
24.0,102.4
24.0,102.4
24.0,102.4
24.0,102.4
24.0,102.4
24.0,102.4
24.0,102.4
24.0,102.4
24.0,102.4
24.0,102.4
23.9,102.4
24.0,105.0
24.0,105.0
24.0,105.0
24.0,105.0
24.0,105.0
24.0,105.0
24.0,105.0
24.0,105.0
24.0,105.0
24.0,105.0
24.0,105.0
24.0,105.0
24.0,105.0
24.0,105.0
24.0,105.0
24.0,105.0
24.0,105.0
24.0,105.0
24.0,105.0
24.0,105.0
24.0,105.0
24.0,105.0
24.0,105.0
24.0,105.0
24.0,105.0
24.0,105.0
24.0,105.0
24.0,105.0
24.0,105.0
24.0,105.0
24.0,105.0
24.0,105.0
24.0,105.0
24.0,105.0
24.0,105.0
24.0,105.0
24.0,105.0
24.0,105.0
24.1,105.0
24.1,105.0
24.1,105.0
24.1,105.0
24.1,105.2
24.1,105.2
24.2,105.2
24.2,105.2
24.2,105.2
24.2,105.2
24.3,105.2
24.3,105.2
24.3,105.2
24.5,93.8
24.8,93.8
24.8,95.9
24.8,95.9
24.8,95.9
24.9,95.9
24.9,95.9
24.9,95.9
24.9,95.9
24.9,95.9
24.9,95.9
25.0,95.9
25.0,95.9
25.0,95.9
25.0,95.9
25.1,95.9
25.1,95.9
25.1,95.9
25.4,97.7
25.4,97.7
25.5,101.6
25.5,101.6
25.5,101.6
25.6,101.6
25.6,101.6
25.6,101.6
25.7,101.6
25.7,101.6
25.7,101.6
25.7,101.6
25.8,101.6
25.8,101.6
25.9,101.6
25.9,101.6
26.1,101.7
26.2,101.7
26.2,101.7
26.3,104.3
26.3,104.3
26.3,104.3
26.4,104.3
26.4,104.3
26.4,104.3
26.5,104.3
26.5,104.3
26.5,104.3
26.5,104.3
26.6,104.3
26.6,104.3
26.7,104.3
26.7,104.3
26.7,104.3
27.0,106.6
27.1,106.6
27.1,108.0
27.2,108.0
27.2,108.0
27.2,108.0
27.2,108.0
27.3,108.0
27.3,108.0
27.3,108.0
27.4,108.0
27.4,108.0
27.5,108.0
27.5,108.0
27.4,107.9
27.4,107.9
27.4,107.9
27.4,107.9
27.4,108.0
