CPU(%),RAM(MB)
17.7,64.4
17.7,64.4
17.7,64.4
17.7,64.4
17.7,64.4
17.7,64.4
17.7,64.4
17.7,64.4
17.7,64.4
17.7,64.4
17.7,64.4
17.7,64.4
17.7,64.4
17.7,64.4
17.8,64.4
17.8,64.4
17.8,64.4
17.8,64.4
17.8,64.4
17.8,64.4
17.8,64.4
17.8,64.4
17.8,64.4
17.9,64.4
17.9,64.4
17.9,64.4
17.9,65.7
17.9,65.7
18.0,65.7
18.0,65.7
18.0,65.7
18.0,65.7
18.1,65.8
18.1,65.8
18.1,65.8
18.1,65.8
18.2,65.8
18.2,65.8
18.2,65.8
18.2,65.8
18.2,65.8
18.2,65.8
18.2,65.8
18.3,65.8
18.3,65.8
18.3,65.8
18.3,65.8
18.3,65.8
18.3,65.8
18.3,65.8
18.4,65.8
18.4,65.8
18.4,65.8
18.4,65.8
18.4,65.8
18.4,65.8
18.4,65.8
18.4,65.8
18.4,65.8
18.4,65.8
18.5,65.8
18.5,66.3
18.5,66.3
18.6,66.6
18.6,66.6
18.6,66.6
18.6,66.6
18.6,66.6
18.6,66.6
18.7,66.6
18.7,66.6
18.7,66.6
18.7,66.6
18.7,66.6
18.7,66.6
18.7,66.6
18.8,66.6
18.8,66.6
18.8,66.6
18.8,66.6
18.8,66.6
18.8,66.6
18.9,66.6
18.9,66.6
18.9,66.6
18.9,66.6
18.9,66.6
18.9,66.6
19.0,66.6
19.0,66.6
19.0,66.6
19.0,66.6
19.0,66.6
19.0,66.6
19.0,66.6
19.0,66.6
19.1,66.6
19.1,66.6
19.1,66.6
19.1,66.6
19.1,66.6
19.1,66.6
19.1,66.6
19.1,66.6
19.1,66.6
19.1,66.6
19.1,66.6
19.1,66.6
19.1,66.7
19.1,66.7
19.1,66.7
19.1,66.7
19.1,66.7
19.1,66.7
19.2,66.7
19.4,68.7
19.4,69.5
19.4,69.5
19.4,69.5
19.4,69.5
19.4,69.5
19.4,69.5
19.4,69.5
19.4,69.5
19.4,69.5
19.4,69.5
19.4,69.5
19.4,69.5
19.4,69.5
19.4,69.5
19.5,69.5
19.5,69.5
19.5,74.4
19.5,74.4
19.5,74.4
19.5,74.4
19.5,74.4
19.5,74.4
19.4,74.4
19.5,74.4
19.5,74.4
19.5,74.4
19.5,74.4
19.5,74.4
19.5,74.4
19.5,74.4
19.5,74.4
19.5,74.4
19.5,74.4
19.5,74.4
19.5,74.4
19.5,74.4
19.5,74.4
19.6,74.4
19.6,74.4
19.6,74.4
19.6,74.4
19.6,74.4
19.6,74.4
19.6,74.4
19.7,74.4
19.7,74.4
19.7,74.4
19.7,74.4
19.7,74.4
19.7,74.4
19.7,74.4
19.7,74.4
19.7,74.4
19.6,74.4
19.6,74.4
19.6,74.4
19.6,74.4
19.6,74.4
19.6,74.4
19.6,74.4
19.6,74.4
19.5,74.4
19.5,74.4
19.5,74.4
19.5,74.4
19.5,74.4
19.5,74.4
19.5,74.4
19.5,74.4
19.5,74.4
19.5,74.4
19.5,74.4
19.5,74.4
19.5,74.4
19.6,71.8
19.7,71.9
19.8,73.1
19.8,73.1
19.8,73.1
19.8,73.1
19.8,73.1
19.8,73.1
19.8,73.1
19.9,73.6
19.9,73.6
19.9,73.6
19.9,73.6
19.9,73.6
19.9,73.6
19.9,73.6
19.9,73.6
19.9,73.6
19.9,73.6
19.9,73.6
19.9,73.6
19.9,73.6
20.0,73.6
19.9,73.6
20.0,73.6
20.0,73.6
20.0,73.6
20.0,73.6
20.0,73.6
20.0,73.6
20.0,73.6
20.0,73.6
20.0,73.6
20.0,73.6
20.0,73.6
20.0,73.6
20.0,73.6
20.0,73.6
20.0,73.6
20.0,73.6
20.0,73.6
20.0,73.6
20.1,73.6
20.1,73.6
20.0,73.6
20.1,73.6
20.1,73.6
20.1,73.6
20.2,73.6
20.2,73.6
20.2,73.6
20.2,73.6
20.3,73.6
20.2,73.6
20.3,73.6
20.3,73.6
20.3,73.6
20.3,73.6
20.3,73.6
20.3,73.6
20.3,73.6
20.3,73.6
20.3,73.6
20.3,73.6
20.3,73.6
20.3,73.6
20.4,73.6
20.4,73.6
20.4,73.6
20.4,73.6
20.4,73.6
20.4,73.6
20.4,73.6
20.4,73.6
20.4,73.6
20.4,73.6
20.4,73.6
20.4,73.6
20.4,73.6
20.4,73.6
20.6,74.3
20.6,74.3
20.7,74.9
20.7,75.0
20.7,75.0
20.7,75.0
20.7,75.0
20.7,75.0
20.7,75.0
20.7,75.0
20.6,75.0
20.6,75.0
20.6,75.0
20.7,75.0
20.7,75.0
20.7,75.0
20.7,75.0
20.7,75.0
20.7,75.0
20.7,75.0
20.7,75.0
20.7,75.0
20.7,75.0
20.7,75.0
20.7,75.0
20.7,75.0
20.7,75.0
20.7,75.0
20.7,75.0
20.7,75.0
20.7,75.0
20.6,75.0
20.6,75.0
20.6,75.0
20.6,75.0
20.6,75.0
20.6,75.0
20.6,75.0
20.6,75.0
20.6,75.0
20.6,75.0
20.6,75.0
20.6,75.0
20.6,75.0
20.6,75.0
20.6,75.0
20.6,75.0
20.6,75.0
20.6,75.0
20.6,75.0
20.6,75.0
20.6,75.0
20.6,75.0
20.6,75.0
20.6,75.0
20.6,75.0
20.7,75.0
20.7,75.0
20.6,75.0
20.6,75.0
20.6,75.0
20.6,75.0
20.6,75.0
20.6,75.0
20.6,75.0
20.6,75.0
20.6,75.1
20.6,75.1
20.6,75.1
20.6,75.1
20.6,75.1
20.6,75.1
20.6,75.1
20.6,75.1
20.7,75.1
20.6,75.1
20.6,75.1
20.6,75.1
20.6,75.1
20.6,75.1
20.6,75.1
20.7,75.1
20.7,75.1
20.7,75.1
20.7,75.1
20.7,75.1
20.7,75.1
20.7,75.1
20.7,75.1
20.7,75.1
20.7,75.1
20.7,75.1
20.7,75.1
20.7,75.1
20.7,75.1
20.7,75.1
20.7,75.1
20.7,75.1
20.7,75.1
20.7,75.1
20.7,75.1
20.7,75.1
20.7,75.1
20.7,75.1
20.7,75.1
20.7,75.1
20.7,75.1
20.7,75.1
20.7,75.1
20.7,75.1
20.7,75.1
20.7,75.1
20.7,75.1
20.7,75.1
20.7,75.1
20.7,75.1
20.7,75.1
20.7,75.1
20.7,75.1
20.7,75.1
20.7,75.1
20.7,75.1
20.7,75.1
20.7,75.1
20.7,75.1
20.7,75.1
20.8,75.1
20.8,75.1
20.8,75.1
20.8,75.1
20.8,75.1
20.7,75.1
20.7,75.1
20.7,75.1
20.7,75.1
20.8,75.1
20.8,75.1
20.8,75.1
20.7,75.1
20.7,75.1
20.7,75.1
20.7,75.1
20.8,75.1
20.7,75.1
20.7,75.1
20.7,75.1
20.7,75.1
20.7,75.1
20.7,75.1
20.7,75.1
20.7,75.1
20.7,75.1
20.7,75.1
20.7,75.1
20.7,75.1
20.7,89.7
20.7,89.7
20.7,89.7
20.7,89.7
20.7,89.7
20.7,89.7
20.7,89.7
20.7,89.7
20.7,89.7
20.7,89.7
20.7,89.7
20.8,89.7
20.8,89.7
20.8,89.7
20.8,89.7
20.8,89.7
20.8,89.7
20.8,89.7
20.9,89.7
20.9,89.7
20.9,89.8
21.0,89.8
21.2,91.8
21.5,91.8
21.5,91.8
21.5,93.1
21.6,93.1
21.6,93.1
21.6,93.1
21.6,93.1
21.6,93.1
21.6,93.1
21.6,93.1
21.7,93.1
21.7,93.1
21.7,93.1
21.7,93.1
21.7,93.1
21.7,93.1
21.7,93.1
21.8,93.1
21.8,93.1
21.8,93.1
21.8,93.1
21.8,93.1
21.8,93.1
21.8,93.1
21.8,93.1
21.8,93.1
21.8,93.1
21.8,93.1
21.8,93.1
21.8,93.1
21.8,93.1
21.8,93.1
21.8,93.1
21.8,93.1
21.8,93.1
21.8,93.1
21.8,93.1
21.8,93.1
21.8,93.1
21.8,93.1
21.8,93.1
21.8,93.1
21.8,93.1
21.8,93.1
21.8,93.1
21.8,93.1
21.8,93.1
21.8,93.1
21.8,93.1
21.8,93.1
21.8,93.1
21.8,93.1
21.8,93.1
21.8,93.1
21.9,93.1
21.9,93.1
21.9,93.1
21.9,93.1
21.9,93.1
21.9,93.1
21.9,93.1
21.9,93.1
21.9,93.1
22.2,81.9
22.2,81.9
22.3,81.9
22.3,84.1
22.3,84.1
22.3,84.1
22.3,84.1
22.3,84.1
22.3,84.1
22.3,84.1
22.3,84.1
22.3,84.1
22.4,84.1
22.4,84.1
22.4,84.1
22.4,84.1
22.4,84.1
22.4,84.1
22.4,84.1
22.4,84.1
22.5,84.1
22.4,84.1
22.4,84.1
22.5,84.1
22.5,84.1
22.5,84.1
22.5,84.1
22.5,84.1
22.5,84.1
22.5,84.1
22.5,84.1
22.9,84.3
22.9,84.3
22.9,84.3
22.9,84.3
22.9,84.8
22.9,84.8
22.9,84.8
22.9,84.8
23.0,84.8
23.0,84.8
23.0,84.8
22.9,84.8
23.0,84.8
23.0,84.8
23.0,84.8
23.0,84.8
23.0,84.8
23.0,84.8
23.0,84.8
23.0,84.8
23.0,84.8
23.1,84.8
23.1,84.8
23.0,84.8
23.0,84.8
23.0,84.8
23.0,84.8
23.0,84.8
23.0,84.8
23.0,84.8
23.0,84.8
23.0,84.8
23.0,84.8
23.0,84.8
23.0,84.8
23.0,84.8
23.0,84.8
23.0,84.8
23.0,84.8
23.0,84.8
23.0,84.8
23.0,84.8
23.0,84.8
23.0,84.8
23.0,84.8
23.0,84.8
23.0,84.8
23.0,84.8
23.0,84.8
23.0,84.8
23.0,84.8
23.0,84.8
23.0,84.8
23.0,84.8
23.0,84.8
23.0,84.8
23.0,84.8
23.0,84.8
23.0,84.8
23.0,84.8
23.0,84.8
23.0,84.8
23.0,84.8
22.9,84.8
22.9,84.8
22.9,84.8
22.9,84.8
22.9,84.8
22.9,84.9
22.9,84.9
22.9,84.9
22.9,84.9
22.9,84.9
23.0,84.9
23.0,84.9
23.0,84.9
23.0,84.9
23.0,84.9
23.0,84.9
23.0,84.9
23.0,84.9
23.0,84.9
23.0,84.9
23.0,84.9
23.0,84.9
23.0,84.9
23.0,84.9
23.0,84.9
23.0,84.9
23.0,84.9
23.0,84.9
23.0,84.9
23.0,84.9
23.0,84.9
23.0,84.9
23.0,84.9
23.0,84.9
23.0,84.9
23.0,84.9
23.0,84.9
23.0,84.9
23.0,84.9
23.0,84.9
23.0,84.9
23.0,84.9
23.0,84.9
23.0,84.9
23.0,84.9
23.0,84.9
23.0,84.9
23.0,84.9
23.0,84.9
23.0,84.9
23.0,84.9
23.0,84.9
23.0,84.9
23.0,84.9
23.0,84.9
23.0,84.9
23.0,84.9
23.0,94.6
23.0,94.6
23.0,94.6
23.0,94.6
23.0,94.6
23.0,94.6
23.0,94.6
23.0,94.6
23.0,94.6
23.0,94.6
23.0,94.6
23.0,94.6
23.0,94.6
23.0,99.5
23.0,99.5
23.0,99.5
23.0,99.5
23.0,99.5
23.0,99.5
23.0,99.5
23.1,101.5
23.3,101.5
23.3,101.5
23.3,101.5
23.3,101.5
23.3,101.5
23.3,101.5
23.3,101.5
23.3,101.5
23.3,101.5
23.3,101.5
23.3,101.5
23.3,101.5
23.3,101.5
23.3,101.5
23.3,101.5
23.3,101.5
23.3,101.5
23.3,101.5
23.3,101.5
23.3,101.5
23.4,104.9
23.4,104.9
23.3,104.9
23.4,104.9
23.4,104.9
23.4,104.9
23.4,104.9
23.4,104.9
23.4,104.9
23.3,104.9
23.4,104.9
23.3,104.9
23.4,104.9
23.4,104.9
23.4,104.9
23.4,104.9
23.4,104.9
23.4,104.9
23.4,104.9
23.4,104.9
23.4,104.9
23.4,104.9
23.4,104.9
23.4,104.9
23.4,104.9
23.4,104.9
23.4,104.9
23.4,104.9
23.4,104.9
23.4,104.9
23.4,104.9
23.4,104.9
23.4,104.9
23.4,104.9
23.4,104.9
23.4,104.9
23.4,104.9
23.4,104.9
23.4,104.9
23.5,104.9
23.5,104.9
23.5,104.9
23.5,104.9
23.5,104.9
23.5,104.9
23.5,104.9
23.6,104.9
23.6,104.9
23.6,104.9
23.6,104.9
23.7,104.9
23.7,92.1
24.1,95.7
24.1,97.2
24.2,97.1
24.2,97.1
24.2,97.1
24.3,97.1
24.3,97.1
24.3,97.1
24.3,97.1
24.4,97.1
24.4,97.1
24.4,97.1
24.5,97.1
24.5,97.1
24.5,97.1
24.5,97.1
24.6,97.1
24.7,97.2
25.0,97.2
25.0,99.2
25.0,99.2
25.1,99.2
25.1,99.2
25.1,99.2
25.2,99.2
25.2,99.2
25.2,99.2
25.2,99.2
25.3,99.2
25.3,99.2
25.3,99.2
25.4,99.2
25.4,99.2
25.6,100.1
25.7,100.1
25.7,100.1
25.8,102.2
25.8,102.2
25.9,102.2
25.9,102.2
26.0,102.2
26.0,102.2
26.0,102.2
26.0,102.2
26.0,102.2
26.1,102.2
26.1,102.2
26.1,102.2
26.2,102.2
26.2,102.2
26.2,102.2
26.4,104.5
26.6,104.5
26.7,106.0
26.7,106.0
26.7,106.0
26.8,106.0
26.8,106.0
26.8,106.0
26.8,106.0
26.9,106.0
26.9,106.0
26.9,106.0
27.0,106.0
27.0,106.0
27.0,105.9
27.0,105.9
26.9,105.8
26.9,105.8
26.9,105.8
26.9,105.9
