CPU(%),RAM(MB)
18.3,66.0
18.3,66.0
18.3,66.0
18.4,66.0
18.4,66.0
18.4,66.0
18.4,66.0
18.4,66.0
18.4,66.3
18.4,66.3
18.4,66.3
18.4,66.3
18.5,66.3
18.5,66.3
18.5,66.3
18.5,66.3
18.5,66.3
18.5,66.3
18.5,66.3
18.5,66.3
18.5,66.3
18.5,66.8
18.5,66.8
18.6,66.8
18.6,66.8
18.6,66.8
18.6,66.8
18.7,66.8
18.7,66.8
18.7,66.8
18.7,66.8
18.7,66.8
18.8,66.8
18.8,66.8
18.8,66.8
18.8,66.8
18.8,66.8
18.8,66.8
18.8,66.8
18.8,66.8
18.9,66.8
18.9,66.8
18.9,66.8
18.9,66.8
18.9,66.8
19.0,66.8
19.0,66.8
19.0,66.8
19.0,66.8
19.0,66.8
19.0,66.8
19.0,66.8
19.0,66.8
19.1,66.8
19.1,66.8
19.1,66.8
19.1,66.8
19.1,66.8
19.1,66.8
19.1,66.8
19.1,66.8
19.1,66.8
19.2,66.8
19.2,66.8
19.2,66.8
19.2,66.8
19.2,66.8
19.2,66.8
19.2,66.8
19.2,66.8
19.2,66.8
19.2,66.8
19.3,66.8
19.3,66.9
19.3,66.9
19.6,69.2
19.6,69.9
19.6,69.9
19.6,69.9
19.6,69.9
19.6,69.9
19.6,69.9
19.6,69.9
19.6,69.9
19.6,69.9
19.6,69.9
19.6,69.9
19.6,69.9
19.6,69.9
19.6,69.9
19.6,69.9
19.6,69.9
19.6,74.8
19.6,74.8
19.6,74.8
19.6,74.8
19.6,74.8
19.6,74.8
19.6,74.8
19.6,74.8
19.6,74.8
19.6,74.8
19.6,74.8
19.6,74.8
19.6,74.8
19.6,74.8
19.6,74.8
19.6,74.8
19.7,74.8
19.7,74.8
19.7,74.8
19.7,74.8
19.7,74.8
19.7,74.8
19.7,74.8
19.7,74.8
19.7,74.8
19.8,74.8
19.8,74.8
19.8,74.8
19.8,74.8
19.8,74.8
19.8,74.8
19.8,74.8
19.8,74.8
19.8,74.8
19.8,74.8
19.8,74.8
19.8,74.8
19.7,74.8
19.7,74.8
19.7,74.8
19.7,74.8
19.7,74.8
19.7,74.8
19.7,74.8
19.7,74.8
19.7,74.8
19.7,74.8
19.7,74.8
19.7,74.8
19.7,74.8
19.7,74.8
19.7,74.8
19.7,74.8
19.7,74.8
19.7,74.8
19.7,74.8
19.6,74.8
19.6,74.8
19.7,72.1
19.9,72.1
19.9,73.3
19.9,73.3
19.9,73.3
19.9,73.3
19.9,73.3
19.9,73.3
19.9,73.3
19.9,73.7
19.9,73.7
19.9,73.7
19.9,73.7
19.9,73.7
19.9,73.7
20.0,73.7
20.0,73.7
20.0,73.7
20.0,73.7
20.0,73.7
20.0,73.7
20.0,73.7
20.0,73.7
20.0,73.7
20.0,73.7
20.0,73.7
20.0,73.7
20.0,73.7
20.0,73.7
20.0,73.7
20.0,73.7
20.0,73.7
20.0,73.7
20.0,73.7
20.0,73.7
20.0,73.7
20.0,73.7
20.0,73.7
20.0,73.7
20.0,73.7
20.0,73.7
20.0,73.7
20.0,73.7
20.0,73.7
20.0,73.7
20.0,73.7
20.1,73.7
20.1,73.7
20.1,73.7
20.1,73.7
20.1,73.7
20.1,73.7
20.2,73.7
20.2,73.7
20.2,73.7
20.2,73.7
20.2,73.7
20.2,73.7
20.2,73.7
20.2,73.7
20.2,73.7
20.2,73.7
20.2,73.7
20.3,73.7
20.3,73.7
20.3,73.7
20.3,73.7
20.3,73.7
20.3,73.7
20.3,73.7
20.3,73.7
20.3,73.7
20.3,73.7
20.3,73.7
20.3,73.7
20.3,73.7
20.3,73.7
20.3,73.7
20.3,73.7
20.3,73.7
20.5,74.4
20.5,74.4
20.5,75.4
20.5,75.4
20.5,75.4
20.5,75.4
20.5,75.4
20.5,75.4
20.5,75.4
20.5,75.4
20.5,75.4
20.5,75.4
20.5,75.4
20.5,75.4
20.5,75.4
20.5,75.4
20.5,75.4
20.5,75.4
20.5,75.4
20.5,75.4
20.5,75.4
20.5,75.4
20.5,75.4
20.5,75.4
20.5,75.4
20.5,75.4
20.5,75.4
20.5,75.4
20.5,75.4
20.5,75.4
20.5,75.4
20.5,75.4
20.5,75.4
20.5,75.4
20.5,75.4
20.5,75.4
20.5,75.4
20.5,75.4
20.5,75.4
20.5,75.4
20.5,75.4
20.5,75.4
20.5,75.4
20.5,75.4
20.5,75.4
20.5,75.4
20.5,75.4
20.5,75.4
20.5,75.4
20.5,75.4
20.5,75.4
20.5,75.4
20.5,75.4
20.5,75.4
20.5,75.4
20.5,75.4
20.6,75.4
20.6,75.4
20.6,75.4
20.6,75.4
20.6,75.4
20.6,75.4
20.6,75.4
20.6,75.4
20.6,75.4
20.6,75.4
20.6,75.4
20.6,75.4
20.6,75.4
20.6,75.4
20.6,75.4
20.6,75.4
20.6,75.4
20.6,75.4
20.6,75.4
20.6,75.4
20.6,75.4
20.6,75.4
20.6,75.4
20.6,75.4
20.6,75.4
20.6,75.4
20.6,75.4
20.6,75.4
20.6,75.4
20.6,75.4
20.6,75.4
20.7,75.4
20.7,75.4
20.7,75.4
20.7,75.4
20.7,75.4
20.7,75.4
20.7,75.4
20.7,75.4
20.7,75.4
20.7,75.4
20.7,75.4
20.7,75.4
20.7,75.4
20.7,75.4
20.7,75.4
20.7,75.4
20.7,75.4
20.7,75.4
20.7,75.4
20.7,75.4
20.7,75.4
20.7,75.4
20.7,75.4
20.7,75.4
20.7,75.4
20.7,75.4
20.7,75.4
20.7,75.4
20.7,75.4
20.7,75.4
20.7,75.4
20.7,75.4
20.7,75.4
20.7,75.4
20.7,75.4
20.7,75.4
20.7,75.4
20.7,75.4
20.7,75.4
20.7,75.4
20.7,75.4
20.7,75.4
20.7,75.4
20.7,75.4
20.7,75.4
20.7,75.4
20.7,75.4
20.7,75.4
20.7,75.4
20.7,75.4
20.7,75.4
20.7,75.4
20.7,75.4
20.7,75.4
20.7,75.4
20.7,75.4
20.7,75.4
20.7,75.4
20.7,75.4
20.7,75.4
20.7,75.4
20.7,75.4
20.7,75.4
20.7,75.4
20.7,75.4
20.7,75.4
20.7,75.4
20.7,75.4
20.7,90.1
20.7,90.1
20.8,90.1
20.8,90.1
20.8,90.1
20.8,90.1
20.8,90.1
20.8,90.1
20.8,90.1
20.8,90.1
20.8,90.1
20.8,90.1
20.8,90.1
20.8,90.1
20.8,90.1
20.8,90.1
20.8,90.1
20.8,90.1
20.8,90.1
20.8,90.1
20.8,90.1
20.8,90.1
20.9,90.3
21.1,91.7
21.2,91.7
21.2,93.1
21.2,93.1
21.2,93.1
21.2,93.1
21.2,93.1
21.3,93.1
21.3,93.1
21.3,93.1
21.3,93.1
21.3,93.1
21.3,93.1
21.3,93.1
21.3,93.1
21.4,93.1
21.4,93.1
21.4,93.1
21.4,93.2
21.4,93.2
21.4,93.2
21.4,93.2
21.4,93.2
21.5,93.2
21.5,93.2
21.5,93.2
21.5,93.2
21.5,93.2
21.5,93.2
21.5,93.2
21.5,93.2
21.5,93.2
21.5,93.2
21.5,93.2
21.4,93.2
21.5,93.2
21.4,93.2
21.4,93.2
21.4,93.2
21.4,93.2
21.5,93.2
21.5,93.2
21.5,93.2
21.5,93.2
21.5,93.2
21.5,93.2
21.5,93.2
21.5,93.2
21.5,93.2
21.5,93.2
21.5,93.2
21.5,93.2
21.5,93.2
21.5,93.2
21.5,93.2
21.5,93.2
21.5,93.2
21.5,93.2
21.5,93.2
21.6,93.2
21.6,93.2
21.6,93.2
21.6,93.2
21.7,80.0
21.9,82.3
21.9,82.3
22.0,84.3
22.0,84.3
22.0,84.3
22.0,84.3
22.0,84.3
22.0,84.3
22.0,84.3
22.0,84.3
22.0,84.3
22.0,84.3
22.0,84.3
22.0,84.3
22.1,84.3
22.1,84.3
22.1,84.3
22.1,84.3
22.1,84.3
22.1,84.3
22.1,84.3
22.1,84.3
22.1,84.3
22.1,84.3
22.1,84.3
22.1,84.3
22.1,84.4
22.1,84.4
22.1,84.4
22.1,84.4
22.4,84.5
22.6,84.5
22.6,84.5
22.6,84.5
22.6,85.1
22.6,85.1
22.6,85.1
22.6,85.1
22.6,85.1
22.6,85.1
22.6,85.1
22.6,85.1
22.6,85.1
22.6,85.1
22.6,85.1
22.6,85.1
22.6,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.6,85.1
22.6,85.1
22.6,85.1
22.6,85.1
22.6,85.1
22.6,85.1
22.6,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.7,85.1
22.8,85.1
22.8,85.1
22.8,85.1
22.8,85.1
22.8,85.1
22.8,85.1
22.8,85.1
22.8,85.1
22.8,94.9
22.8,94.9
22.8,94.9
22.8,94.9
22.8,94.9
22.8,94.9
22.8,94.9
22.8,94.9
22.8,94.9
22.8,94.9
22.8,94.9
22.8,94.9
22.8,94.9
22.8,94.9
22.8,99.8
22.8,99.8
22.8,99.8
22.8,99.8
22.8,99.8
22.8,99.8
22.8,99.8
23.1,101.7
23.2,101.7
23.2,101.7
23.2,101.7
23.2,101.7
23.2,101.7
23.2,101.7
23.2,101.7
23.2,101.7
23.2,101.7
23.2,101.7
23.2,101.7
23.2,101.7
23.2,101.7
23.2,101.7
23.2,101.7
23.2,101.7
23.2,101.7
23.2,101.7
23.2,101.7
23.2,101.7
23.2,102.5
23.2,102.5
23.2,102.5
23.2,102.5
23.2,102.5
23.2,102.5
23.2,102.5
23.2,102.5
23.2,102.5
23.2,102.5
23.2,102.5
23.2,102.5
23.2,102.5
23.2,102.5
23.2,102.5
23.2,102.5
23.2,102.5
23.2,102.5
23.3,102.5
23.3,102.5
23.2,102.5
23.3,102.5
23.2,102.5
23.2,102.5
23.2,102.5
23.2,102.5
23.3,102.5
23.3,102.5
23.3,102.5
23.3,102.5
23.3,102.5
23.3,102.5
23.3,102.5
23.3,102.5
23.3,102.5
23.2,102.5
23.3,102.5
23.3,102.5
23.3,102.5
23.3,102.5
23.3,102.5
23.3,102.5
23.4,102.6
23.4,102.7
23.4,102.7
23.4,102.7
23.5,102.7
23.5,102.7
23.5,102.7
23.5,102.7
23.6,102.7
23.9,92.4
24.1,92.4
24.2,95.3
24.2,95.3
24.2,95.3
24.2,95.3
24.2,95.3
24.3,95.3
24.3,95.3
24.3,95.3
24.4,95.3
24.4,95.3
24.4,95.3
24.4,95.3
24.4,95.3
24.5,95.3
24.5,95.3
24.7,96.5
24.9,96.5
24.9,99.5
24.9,99.5
25.0,99.5
25.0,99.5
25.0,99.5
25.1,99.5
25.1,99.5
25.1,99.5
25.2,99.5
25.2,99.5
25.2,99.5
25.2,99.5
25.3,99.5
25.3,99.5
25.5,100.6
25.7,100.6
25.7,100.6
25.8,101.7
25.8,101.7
25.8,101.7
25.9,101.7
25.9,101.7
25.9,101.7
26.0,101.7
26.0,101.7
26.0,101.7
26.0,101.7
26.1,101.7
26.1,101.7
26.1,101.7
26.1,101.7
26.2,101.7
26.4,104.0
26.6,104.0
26.6,109.7
26.7,109.7
26.7,109.7
26.7,109.7
26.7,109.7
26.8,109.7
26.8,109.7
26.9,109.7
26.9,109.7
26.9,109.7
27.0,109.7
27.0,109.7
27.0,109.6
27.0,109.6
27.0,109.5
26.9,109.5
26.9,109.5
26.9,109.6
