CPU(%),RAM(MB)
15.5,56.7
15.5,56.7
15.5,56.7
15.6,56.7
15.6,56.7
15.6,56.7
15.6,56.7
15.7,57.2
15.7,57.2
15.7,57.2
15.7,57.2
15.8,57.2
15.8,57.2
15.8,57.2
15.8,57.2
15.9,57.2
15.9,57.2
15.9,57.2
15.9,57.2
15.9,57.2
15.9,57.2
15.8,57.2
15.8,57.2
15.8,57.2
15.9,57.2
15.8,57.2
15.9,57.2
15.9,57.2
15.9,57.2
16.0,57.2
15.9,57.2
15.9,57.2
16.0,57.2
16.0,57.2
16.0,57.2
16.0,57.2
16.0,57.2
16.0,57.2
16.0,57.2
16.0,57.2
16.0,57.2
16.0,57.2
16.1,57.2
16.1,57.2
16.1,57.2
16.1,57.2
16.1,57.2
16.1,57.2
16.2,57.2
16.2,57.2
16.2,57.2
16.3,57.2
16.3,57.2
16.3,57.2
16.3,57.2
16.3,57.2
16.3,57.2
16.4,57.2
16.4,57.2
16.4,57.2
16.4,57.2
16.5,57.2
16.5,57.2
16.5,57.2
16.6,57.2
16.6,57.2
16.6,57.2
16.6,57.2
16.6,57.2
16.6,57.3
16.6,57.3
16.6,57.3
16.7,57.3
16.7,57.3
16.7,57.3
16.7,57.3
16.7,57.3
16.7,57.3
16.7,57.3
16.8,57.3
16.8,57.3
16.8,57.3
16.8,57.3
16.8,57.3
16.8,57.3
16.9,57.3
16.8,57.3
16.8,57.3
16.8,57.3
16.8,57.3
16.8,57.3
16.8,57.3
16.8,57.3
16.9,57.3
16.9,57.3
16.9,57.3
16.9,57.4
17.0,57.4
17.0,57.4
17.0,56.2
17.1,62.2
17.1,63.5
17.1,63.5
17.2,64.2
17.2,65.5
17.2,65.8
17.3,66.1
17.3,66.1
17.2,66.1
17.2,66.1
17.2,66.1
17.2,66.1
17.2,66.1
17.2,66.1
17.2,66.1
17.2,66.1
17.2,66.1
17.2,66.1
17.2,66.1
17.2,66.1
17.3,66.1
17.2,66.1
17.3,66.1
17.3,66.1
17.3,66.1
17.3,66.1
17.3,66.1
17.3,66.1
17.3,66.1
17.3,66.1
17.3,66.1
17.3,66.1
17.3,66.1
17.3,66.1
17.3,66.1
17.3,66.1
17.3,66.1
17.3,66.1
17.3,66.1
17.3,66.1
17.3,66.1
17.3,66.1
17.3,66.1
17.3,66.1
17.3,66.1
17.4,66.1
17.4,66.1
17.4,66.1
17.4,66.1
17.4,66.1
17.4,66.1
17.4,66.1
17.5,66.1
17.5,66.1
17.5,66.1
17.5,66.1
17.5,66.1
17.5,66.1
17.5,66.1
17.6,66.1
17.6,66.1
17.6,66.1
17.6,66.1
17.6,66.1
17.6,66.1
17.6,66.1
17.6,66.1
17.6,66.1
17.6,66.1
17.6,66.1
17.6,66.1
17.6,66.1
17.7,66.1
17.7,66.1
17.7,66.1
17.7,66.1
17.7,66.1
17.7,66.1
17.7,66.1
17.7,66.1
17.7,66.1
17.8,66.1
17.8,66.1
17.8,66.1
17.8,66.1
17.8,66.1
17.9,66.1
17.9,66.1
17.9,66.1
17.9,66.1
17.9,66.1
17.9,66.1
17.9,66.1
17.9,66.1
18.1,66.9
18.2,68.2
18.2,68.2
18.2,68.2
18.2,68.2
18.2,68.2
18.2,68.2
18.3,68.2
18.3,68.2
18.3,68.2
18.3,68.2
18.3,68.2
18.3,68.2
18.3,68.2
18.3,68.2
18.3,68.2
18.3,68.2
18.4,68.2
18.4,68.2
18.4,68.2
18.4,68.2
18.4,68.2
18.4,68.2
18.4,68.2
18.4,68.2
18.5,68.2
18.5,68.2
18.5,68.2
18.5,68.2
18.5,68.2
18.5,68.2
18.5,68.2
18.5,68.2
18.5,68.2
18.5,68.2
18.5,68.2
18.5,68.2
18.5,68.2
18.5,68.2
18.5,68.2
18.5,68.2
18.5,68.2
18.5,68.2
18.5,68.3
18.5,68.3
18.6,68.3
18.6,68.3
18.6,68.3
18.6,68.3
18.6,68.3
18.6,68.3
18.6,68.3
18.5,68.3
18.6,68.3
18.6,68.3
18.6,68.3
18.6,68.3
18.6,68.3
18.6,68.3
18.6,68.3
18.6,68.3
18.6,68.3
18.6,68.3
18.6,68.3
18.6,68.3
18.6,68.3
18.6,68.3
18.7,68.3
18.7,68.3
18.7,68.3
18.7,68.3
18.7,68.3
18.7,68.3
18.7,68.3
18.7,68.3
18.7,68.3
18.7,68.3
18.7,68.3
18.7,68.3
18.7,68.3
18.7,68.3
18.7,68.3
18.7,68.3
18.8,68.3
18.8,68.3
18.7,68.3
18.7,68.3
18.8,68.3
18.8,68.3
18.8,68.3
18.7,68.3
18.7,68.3
18.7,68.3
18.7,68.3
18.7,68.3
18.7,68.3
18.7,68.3
18.7,68.3
18.7,68.3
18.7,68.3
18.7,68.3
18.7,68.3
18.7,68.3
18.7,68.3
18.7,68.3
18.7,68.3
18.8,68.3
18.8,68.3
18.8,68.3
18.8,68.3
18.8,68.3
18.8,68.3
18.8,68.3
18.8,68.3
18.8,68.3
18.8,68.3
18.8,68.3
18.8,68.3
18.8,68.3
18.8,68.3
18.8,68.3
18.8,68.3
18.8,68.3
18.8,68.3
18.8,68.3
18.8,68.3
18.8,68.3
18.8,68.3
18.8,68.3
18.8,68.3
18.8,68.3
18.8,68.3
18.8,68.3
18.8,68.3
18.8,68.3
19.1,69.3
19.1,69.3
19.1,70.5
19.1,70.5
19.1,70.5
19.1,70.5
19.1,70.5
19.1,70.5
19.1,70.5
19.2,70.9
19.2,70.9
19.2,70.9
19.2,70.9
19.2,70.9
19.2,70.9
19.2,70.9
19.2,70.9
19.2,70.9
19.2,70.9
19.2,70.9
19.2,70.9
19.2,70.9
19.2,70.9
19.2,70.9
19.2,70.9
19.2,70.9
19.2,70.9
19.2,70.9
19.2,70.9
19.2,70.9
19.2,70.9
19.2,70.9
19.2,70.9
19.2,70.9
19.2,70.9
19.2,70.9
19.2,70.9
19.2,70.9
19.2,70.9
19.2,70.9
19.2,75.8
19.2,75.8
19.2,75.8
19.2,75.8
19.2,75.8
19.2,75.8
19.2,75.8
19.2,75.8
19.2,75.8
19.3,75.8
19.3,75.8
19.3,75.8
19.3,75.8
19.3,75.8
19.3,75.8
19.3,75.8
19.3,75.8
19.3,75.8
19.3,75.8
19.3,75.8
19.3,75.8
19.3,75.8
19.3,75.8
19.2,75.8
19.2,75.8
19.2,75.8
19.2,75.8
19.2,75.8
19.2,75.8
19.2,75.8
19.2,75.8
19.2,75.8
19.2,75.8
19.2,75.8
19.2,75.8
19.2,75.8
19.2,75.8
19.2,75.8
19.2,75.8
19.2,75.8
19.2,75.8
19.2,75.8
19.2,75.8
19.2,75.8
19.2,75.8
19.2,75.8
19.2,75.8
19.2,75.8
19.2,75.8
19.2,75.8
19.2,75.8
19.2,75.8
19.2,75.8
19.2,75.8
19.2,75.8
19.2,75.8
19.2,75.8
19.2,75.8
19.1,75.8
19.1,75.8
19.1,75.8
19.1,75.8
19.1,75.8
19.1,75.8
19.1,75.8
19.1,75.8
19.1,75.8
19.1,75.8
19.1,75.8
19.1,75.8
19.1,75.8
19.1,75.8
19.1,75.8
19.1,75.8
19.1,75.8
19.2,75.8
19.2,75.8
19.2,75.8
19.2,75.8
19.2,75.8
19.2,75.8
19.2,75.8
19.2,75.8
19.2,75.8
19.3,75.8
19.3,75.8
19.3,75.8
19.3,75.8
19.3,75.8
19.3,75.8
19.3,75.8
19.3,75.8
19.4,75.8
19.5,73.1
19.8,73.6
19.8,74.7
19.8,74.7
19.8,74.7
19.8,74.7
19.8,74.7
19.9,74.7
19.9,74.7
19.9,74.7
19.9,74.7
19.9,74.7
19.9,74.7
19.9,74.7
19.9,74.7
19.9,74.7
19.9,74.7
19.9,74.7
20.0,74.7
20.0,74.7
20.0,74.7
20.0,74.7
20.0,74.7
20.0,74.7
20.0,74.7
20.0,74.7
20.0,74.7
20.0,74.7
20.1,74.7
20.1,74.7
20.1,74.7
20.1,74.7
20.1,74.7
20.1,74.7
20.1,74.7
20.1,74.7
20.1,74.7
20.1,74.7
20.1,74.7
20.2,75.7
20.7,76.6
20.8,76.6
20.8,77.6
20.8,77.6
20.8,77.6
20.8,77.6
20.8,77.6
20.8,77.6
20.8,77.6
20.8,77.6
20.8,77.6
20.8,77.6
20.8,78.3
20.8,78.3
20.8,78.3
20.8,78.3
20.8,78.3
20.8,78.3
20.8,78.3
20.8,78.3
20.8,78.3
20.8,78.3
20.8,78.3
20.8,78.3
20.9,78.3
20.8,78.3
20.9,78.3
20.9,78.3
20.9,78.3
20.9,78.3
20.9,78.3
20.9,78.3
20.9,78.3
20.9,78.3
20.9,78.3
20.9,78.3
20.9,78.3
20.9,78.3
20.9,78.3
20.9,78.3
20.9,78.3
20.9,78.3
20.9,78.3
20.9,78.3
20.9,78.3
20.9,78.3
20.9,78.3
20.9,78.3
20.9,78.3
20.9,78.3
20.9,78.3
20.9,78.3
20.9,78.3
20.9,78.3
20.9,78.3
20.9,78.3
20.9,78.3
20.9,78.3
20.9,78.3
20.9,78.3
21.0,78.3
21.0,78.3
21.0,78.3
21.0,78.3
21.0,78.3
21.0,78.3
21.0,78.3
21.0,78.3
21.0,78.3
21.0,78.3
21.0,78.3
21.0,78.3
21.0,78.3
21.0,78.3
21.0,78.3
21.0,78.3
21.0,78.3
21.0,78.3
21.0,78.3
21.0,78.3
21.0,78.3
21.0,78.3
21.0,78.3
21.0,78.3
21.0,78.3
21.0,78.3
21.0,78.3
21.0,78.3
21.0,78.3
21.0,78.3
20.9,78.3
20.9,78.3
21.0,78.3
21.0,78.3
21.0,78.3
21.0,78.3
21.0,78.3
21.0,78.3
21.0,78.3
21.0,78.3
21.0,78.3
21.0,78.3
21.0,78.3
21.0,78.3
21.0,78.3
21.0,78.3
21.0,78.3
21.0,78.3
21.0,78.3
21.0,78.3
21.0,88.1
21.0,88.1
21.0,88.1
21.0,88.1
21.0,88.1
21.0,88.1
21.0,88.1
21.0,88.1
21.0,88.1
21.0,88.1
21.0,88.1
21.0,88.1
21.0,88.1
21.0,88.1
21.0,88.1
21.0,88.1
21.0,88.1
21.0,88.1
21.0,88.1
21.0,88.1
21.0,88.1
21.0,88.1
21.0,88.1
21.0,88.1
21.0,89.9
21.0,93.0
21.0,93.0
21.0,93.0
21.0,93.0
21.0,93.0
21.0,93.0
21.0,93.0
21.0,93.0
21.0,93.0
21.0,93.0
21.0,93.0
21.0,93.0
21.0,93.0
21.0,93.0
21.0,93.0
21.0,93.0
21.0,93.0
21.0,93.0
21.0,93.0
21.0,93.0
21.0,93.0
21.0,93.0
21.0,93.0
21.0,93.0
21.0,93.0
21.0,93.0
21.0,93.0
21.0,93.0
21.0,93.0
21.0,93.0
21.0,93.0
21.0,93.0
21.0,93.0
21.0,93.0
21.0,93.0
21.0,93.0
21.0,93.0
21.0,93.0
21.0,93.0
21.0,93.0
21.0,93.0
21.0,93.0
21.0,93.0
21.0,93.0
21.0,93.0
21.2,94.7
21.4,96.2
21.4,96.2
21.4,96.2
21.4,96.2
21.4,96.2
21.4,96.2
21.4,96.2
21.5,96.2
21.5,96.2
21.5,96.2
21.5,96.2
21.5,96.2
21.6,96.2
21.6,96.2
21.6,96.2
21.6,96.2
21.6,96.2
21.6,96.2
21.7,84.1
22.1,86.4
22.1,87.7
22.1,87.7
22.1,87.7
22.1,87.7
22.2,87.7
22.2,87.7
22.2,87.7
22.2,87.7
22.3,87.7
22.3,87.7
22.3,87.7
22.3,87.7
22.3,87.7
22.4,87.7
22.4,87.7
22.5,88.7
22.7,88.8
22.8,89.3
22.8,89.3
22.8,89.3
22.9,89.3
22.9,89.3
22.9,89.3
22.9,89.3
23.0,89.3
23.0,89.3
23.0,89.3
23.1,89.3
23.1,89.3
23.1,89.3
23.1,89.3
23.2,89.3
23.4,90.0
23.6,93.2
23.7,93.1
23.7,93.1
23.7,93.1
23.8,93.1
23.8,93.1
23.8,93.1
23.8,93.1
23.9,93.1
23.9,93.1
23.9,93.1
23.9,93.1
24.0,93.1
24.0,93.1
24.0,93.1
24.0,93.1
24.3,94.4
24.5,94.4
24.5,97.3
24.6,97.3
24.6,97.3
24.6,97.3
24.6,97.3
24.7,97.3
24.7,97.3
24.7,97.3
24.7,97.2
24.7,97.2
24.7,97.2
24.6,97.2
24.6,97.3
