CPU(%),RAM(MB)
16.4,52.8
16.4,52.8
16.4,52.8
16.4,52.8
16.4,52.8
16.4,52.8
16.5,52.8
16.5,52.8
16.5,52.8
16.5,52.8
16.6,52.8
16.6,52.8
16.6,52.8
16.7,52.8
16.7,52.8
16.7,52.8
16.7,52.8
16.7,52.8
16.8,52.8
16.8,52.8
16.9,52.8
16.9,52.8
16.9,52.8
16.9,52.8
16.9,52.8
16.9,52.8
16.9,52.9
16.9,52.9
16.9,52.9
16.9,52.9
17.0,52.9
17.0,52.9
17.0,52.9
17.0,52.9
17.0,52.9
17.0,52.9
17.0,52.9
17.1,52.9
17.1,52.9
17.2,52.9
17.2,52.9
17.2,52.9
17.2,52.9
17.2,52.9
17.3,52.9
17.3,52.9
17.3,52.9
17.3,52.9
17.4,52.9
17.4,52.9
17.4,52.9
17.5,52.9
17.5,52.9
17.5,52.9
17.5,52.9
17.5,52.9
17.6,52.9
17.6,52.9
17.6,52.9
17.6,52.9
17.6,52.9
17.7,52.9
17.7,52.9
17.7,52.9
17.7,52.9
17.7,52.9
17.8,52.9
17.8,56.7
17.8,56.7
17.8,56.7
17.9,56.7
17.9,57.2
17.9,57.2
18.0,57.2
18.0,57.3
18.0,57.3
17.9,57.3
17.9,57.3
17.8,57.3
17.8,57.3
17.8,57.3
17.9,57.3
17.9,57.3
17.9,57.3
17.9,57.3
18.0,57.3
18.0,57.3
18.0,57.3
18.0,57.3
18.0,57.3
18.0,57.3
18.1,57.3
18.1,57.3
18.1,57.3
18.1,57.3
18.2,57.3
18.2,57.3
18.2,57.3
18.2,57.3
18.2,57.3
18.2,57.3
18.3,57.3
18.3,57.3
18.3,57.3
18.3,57.3
18.3,57.3
18.4,57.3
18.4,57.3
18.4,57.3
18.4,57.3
18.5,57.3
18.5,57.3
18.5,57.3
18.5,57.3
18.5,57.3
18.6,57.3
18.6,57.3
18.6,57.3
18.6,57.3
18.6,57.3
18.5,57.3
18.5,57.3
18.5,57.3
18.5,57.3
18.5,57.3
18.6,57.3
18.6,57.3
18.6,57.3
18.7,57.3
18.7,57.3
18.7,57.3
18.7,57.3
18.6,57.3
18.6,57.3
18.6,57.3
18.6,57.3
18.6,57.3
18.6,57.3
18.7,57.3
18.7,57.3
18.7,57.3
18.6,57.3
18.6,57.3
18.6,57.3
18.6,57.4
18.7,57.4
18.7,57.4
18.7,57.4
18.7,57.4
18.7,57.4
18.7,57.4
18.7,57.4
18.8,57.4
18.8,57.4
18.8,57.4
18.8,57.4
18.8,57.4
18.8,57.4
18.9,57.4
18.9,57.4
18.9,57.4
18.9,57.4
19.0,57.4
19.0,57.4
19.0,57.4
19.1,57.4
19.1,57.5
19.1,57.5
19.2,61.8
19.2,62.3
19.2,63.6
19.3,64.3
19.3,65.6
19.3,65.9
19.4,66.4
19.4,66.4
19.4,66.4
19.4,66.4
19.4,66.4
19.4,66.4
19.4,66.4
19.4,66.4
19.4,66.4
19.4,66.4
19.4,66.4
19.4,66.4
19.4,66.4
19.4,66.4
19.4,66.4
19.4,66.4
19.4,66.4
19.4,66.4
19.4,66.4
19.4,66.4
19.5,66.4
19.5,66.4
19.5,66.4
19.5,66.4
19.5,66.4
19.5,66.4
19.5,66.4
19.5,66.4
19.5,66.4
19.5,66.4
19.5,66.4
19.5,66.4
19.5,66.4
19.5,66.4
19.5,66.4
19.6,66.4
19.6,66.4
19.6,66.4
19.6,66.4
19.6,66.4
19.6,66.4
19.6,66.4
19.6,66.4
19.6,66.4
19.6,66.4
19.6,66.4
19.6,66.4
19.6,66.4
19.7,66.4
19.7,66.4
19.7,66.4
19.7,66.4
19.7,66.4
19.7,66.4
19.7,66.4
19.7,66.4
19.7,66.4
19.7,66.4
19.7,66.4
19.8,66.4
19.8,66.4
19.8,66.4
19.8,66.4
19.8,66.4
19.8,66.4
19.8,66.4
19.8,66.4
19.8,66.4
19.8,66.4
19.8,66.4
19.8,66.4
19.8,66.4
19.8,66.4
19.8,66.4
19.8,66.4
19.9,66.4
19.9,66.4
19.9,66.5
19.9,66.5
19.9,66.5
19.9,66.5
19.9,66.5
19.9,66.5
20.0,66.5
20.0,66.5
20.0,66.5
20.0,66.5
20.0,66.5
20.2,68.5
20.2,68.5
20.3,68.5
20.3,68.5
20.3,68.5
20.3,68.5
20.3,68.5
20.4,68.5
20.4,68.5
20.4,68.5
20.4,68.5
20.4,68.6
20.4,68.6
20.4,68.6
20.4,68.6
20.4,68.6
20.4,68.6
20.5,68.6
20.5,68.6
20.5,68.6
20.5,68.7
20.5,68.7
20.5,68.7
20.5,68.7
20.6,68.7
20.6,68.7
20.6,68.7
20.6,68.7
20.6,68.7
20.6,68.7
20.6,68.7
20.6,68.7
20.6,68.7
20.6,68.7
20.6,68.7
20.6,68.7
20.6,68.7
20.6,68.7
20.6,68.7
20.6,68.7
20.6,68.7
20.6,68.7
20.6,68.7
20.6,68.7
20.6,68.7
20.7,68.7
20.7,68.7
20.7,68.7
20.7,68.7
20.7,68.7
20.7,68.7
20.7,68.7
20.7,68.7
20.7,68.7
20.7,68.7
20.7,68.7
20.7,68.7
20.7,68.7
20.7,68.7
20.7,68.7
20.7,68.7
20.7,68.7
20.7,68.7
20.7,68.7
20.8,68.7
20.8,68.7
20.8,68.7
20.8,68.7
20.8,68.7
20.8,68.7
20.8,68.7
20.8,68.7
20.8,68.7
20.8,68.7
20.8,68.7
20.8,68.7
20.8,68.7
20.8,68.7
20.8,68.7
20.9,68.7
20.9,68.7
20.9,68.7
20.9,68.7
20.9,68.7
20.9,68.7
20.8,68.7
20.9,68.7
20.9,68.7
20.9,68.7
20.9,68.7
20.9,68.7
20.9,68.7
20.9,68.7
20.9,68.7
20.9,68.7
20.9,68.7
20.9,68.7
20.9,68.7
20.9,68.7
20.9,68.7
20.9,68.7
20.9,68.7
20.9,68.7
20.9,68.7
20.9,68.7
20.9,68.7
20.9,68.7
20.9,68.7
20.9,68.7
20.9,68.7
20.9,68.7
20.9,68.7
20.9,68.7
20.9,68.7
20.9,68.7
20.9,68.7
20.9,68.7
20.9,68.7
20.9,68.7
20.9,68.7
20.9,68.7
20.9,68.7
20.9,68.7
20.9,68.7
20.9,68.7
20.9,68.7
20.9,68.7
20.9,68.7
20.9,68.7
20.9,68.7
20.9,68.7
20.9,68.7
20.9,68.7
20.9,68.7
21.1,69.9
21.1,69.9
21.1,69.9
21.1,69.9
21.1,69.9
21.1,69.9
21.1,69.9
21.1,69.9
21.1,69.9
21.1,70.0
21.1,70.0
21.1,70.0
21.1,70.0
21.2,70.0
21.2,70.0
21.2,70.0
21.2,70.0
21.2,70.0
21.2,70.0
21.2,70.0
21.2,70.0
21.2,70.0
21.2,70.0
21.2,70.0
21.2,70.0
21.2,70.0
21.2,70.0
21.2,70.0
21.2,70.0
21.2,70.0
21.2,70.0
21.2,70.0
21.2,70.0
21.2,70.0
21.2,70.0
21.2,70.0
21.2,70.0
21.2,70.0
21.2,70.0
21.2,70.0
21.2,74.9
21.2,74.9
21.2,74.9
21.2,74.9
21.2,74.9
21.2,74.9
21.2,74.9
21.2,74.9
21.2,74.9
21.2,74.9
21.2,74.9
21.2,74.9
21.2,74.9
21.2,74.9
21.2,74.9
21.2,74.9
21.2,74.9
21.2,74.9
21.2,74.9
21.2,74.9
21.2,74.9
21.2,74.9
21.2,74.9
21.2,74.9
21.2,74.9
21.2,74.9
21.2,74.9
21.2,74.9
21.2,74.9
21.2,74.9
21.2,74.9
21.2,74.9
21.2,74.9
21.2,74.9
21.2,74.9
21.2,74.9
21.2,74.9
21.2,74.9
21.2,74.9
21.2,74.9
21.2,74.9
21.2,74.9
21.2,74.9
21.2,74.9
21.1,74.9
21.1,74.9
21.1,74.9
21.1,74.9
21.1,74.9
21.1,74.9
21.1,74.9
21.1,74.9
21.1,74.9
21.1,74.9
21.1,74.9
21.1,74.9
21.1,74.9
21.1,74.9
21.1,74.9
21.1,74.9
21.1,74.9
21.1,74.9
21.1,74.9
21.1,74.9
21.1,74.9
21.1,74.9
21.1,74.9
21.1,74.9
21.1,74.9
21.1,74.9
21.1,74.9
21.1,74.9
21.1,74.9
21.1,74.9
21.1,74.9
21.1,74.9
21.1,74.9
21.1,74.9
21.2,74.9
21.2,74.9
21.2,74.9
21.2,74.9
21.2,74.9
21.2,74.9
21.2,74.9
21.2,74.9
21.3,74.9
21.3,74.9
21.3,74.9
21.3,74.9
21.3,74.9
21.3,74.9
21.4,74.9
21.7,73.9
21.8,74.7
21.8,74.7
21.8,74.7
21.8,74.7
21.8,74.7
21.8,74.7
21.8,74.7
21.8,74.7
21.8,74.7
21.8,74.7
21.9,74.7
21.9,74.7
21.9,74.7
21.9,74.7
21.9,74.7
21.9,74.7
21.9,74.7
21.9,74.7
21.9,74.7
21.9,74.7
21.9,74.7
21.9,74.7
21.9,74.7
21.9,74.7
21.9,74.7
21.9,74.7
21.9,74.7
21.9,74.7
21.9,74.7
22.0,74.7
21.9,74.7
22.0,74.7
22.0,74.7
22.0,74.7
22.0,74.7
22.0,74.7
22.0,74.7
22.0,74.7
22.1,76.8
22.6,76.8
22.6,76.8
22.7,77.9
22.7,77.9
22.7,77.9
22.7,77.9
22.7,77.9
22.7,77.9
22.7,77.9
22.7,77.9
22.7,77.9
22.7,77.9
22.7,78.6
22.7,78.6
22.7,78.6
22.7,78.6
22.7,78.6
22.7,78.6
22.7,78.6
22.7,78.6
22.7,78.6
22.7,78.6
22.8,78.6
22.8,78.6
22.8,78.6
22.8,78.6
22.8,78.6
22.8,78.6
22.8,78.6
22.8,78.6
22.8,78.6
22.8,78.6
22.8,78.6
22.8,78.6
22.8,78.6
22.8,78.6
22.8,78.6
22.8,78.6
22.8,78.6
22.8,78.6
22.8,78.6
22.8,78.6
22.8,78.6
22.8,78.6
22.8,78.6
22.8,78.6
22.8,78.6
22.8,78.6
22.8,78.6
22.8,78.6
22.8,78.6
22.8,78.6
22.8,78.6
22.9,78.6
22.9,78.6
22.9,78.6
22.9,78.6
22.9,78.6
22.9,78.6
22.9,78.6
22.9,78.6
22.9,78.6
22.9,78.6
22.9,78.6
22.9,78.6
22.9,78.6
22.9,78.6
22.9,78.6
22.9,78.6
22.9,78.6
22.9,78.6
22.9,78.6
22.9,78.6
22.9,78.6
22.9,78.6
22.9,78.6
22.9,78.6
22.9,78.6
22.9,78.6
22.9,78.6
22.9,78.6
22.9,78.6
22.9,78.6
22.9,78.6
22.9,78.6
22.9,78.6
22.9,78.6
22.9,78.6
22.9,78.6
22.9,78.6
22.9,78.6
22.9,78.6
22.9,78.6
22.9,78.6
22.9,78.6
22.9,78.6
22.9,78.6
22.9,78.6
22.9,78.6
22.9,78.6
22.9,78.6
22.9,78.6
22.9,78.6
22.9,78.6
22.9,78.6
22.9,78.6
22.9,78.6
22.9,78.6
22.9,78.6
22.9,78.6
22.9,88.4
22.8,88.4
22.8,88.4
22.8,88.4
22.8,88.4
22.8,88.4
22.8,88.4
22.8,88.4
22.8,88.4
22.8,88.4
22.8,88.4
22.8,88.4
22.9,88.4
22.9,88.4
22.9,88.4
22.9,88.4
22.9,88.4
22.9,88.4
22.9,88.4
22.9,88.4
22.9,88.4
22.9,88.4
22.9,88.4
22.9,88.4
22.9,93.3
22.9,93.3
22.9,93.3
22.9,93.3
22.9,93.3
22.9,93.3
22.9,93.3
22.9,93.3
22.9,93.3
22.9,93.3
22.9,93.3
22.9,93.3
22.9,93.3
22.9,93.3
22.9,93.3
22.9,93.3
22.9,93.3
22.9,93.3
22.9,93.3
22.9,93.3
22.9,93.3
22.9,93.3
22.9,93.3
22.9,93.3
22.9,93.3
22.9,93.3
22.9,93.3
22.9,93.3
22.9,93.3
22.9,93.3
22.9,93.3
22.9,93.3
22.9,93.3
22.9,93.3
22.9,93.3
22.9,93.3
22.9,93.3
22.9,93.3
22.9,93.3
22.9,93.3
22.9,93.3
22.9,93.3
22.9,93.3
22.9,93.3
22.9,93.3
23.2,95.7
23.3,96.4
23.3,96.4
23.3,96.4
23.3,96.4
23.3,96.4
23.3,96.4
23.4,96.4
23.4,96.4
23.4,96.4
23.4,96.4
23.4,96.4
23.5,96.4
23.5,96.4
23.5,96.4
23.5,96.4
23.5,96.4
23.5,96.4
23.6,96.4
23.6,83.8
24.0,86.1
24.0,88.0
24.0,88.0
24.0,88.0
24.0,88.0
24.1,88.0
24.1,88.0
24.1,88.0
24.2,88.0
24.2,88.0
24.2,88.0
24.2,88.0
24.2,88.0
24.3,88.0
24.3,88.0
24.3,88.0
24.5,88.1
24.7,88.1
24.7,89.8
24.8,89.8
24.8,89.8
24.8,89.8
24.9,89.8
24.9,89.8
24.9,89.8
24.9,89.8
25.0,89.8
25.0,89.8
25.0,89.8
25.0,89.8
25.0,89.8
25.0,89.8
25.0,89.8
25.3,90.9
25.7,92.3
25.7,92.1
25.7,92.1
25.8,92.1
25.8,92.1
25.8,92.1
25.8,92.1
25.9,92.1
25.9,92.1
25.9,92.1
26.0,92.1
26.0,92.1
26.0,92.1
26.0,92.1
26.1,92.1
26.1,92.1
26.4,92.3
26.5,92.3
26.6,95.3
26.6,95.3
26.6,95.3
26.7,95.3
26.7,95.3
26.8,95.3
26.8,95.3
26.8,95.3
26.8,95.2
26.8,95.2
26.7,95.2
26.7,95.2
26.7,95.4
