CPU(%),RAM(MB)
14.0,52.5
14.1,52.5
14.1,52.5
14.1,52.5
14.1,52.5
14.1,52.5
14.1,52.5
14.1,52.5
14.1,52.5
14.2,52.5
14.3,52.6
14.3,52.6
14.4,52.6
14.4,52.6
14.4,52.6
14.4,52.7
14.5,52.7
14.5,52.7
14.6,52.7
14.7,52.8
14.7,52.9
14.7,52.9
14.8,52.9
14.8,52.9
14.9,52.9
14.8,52.9
14.9,52.9
14.9,52.9
14.9,52.9
14.9,52.9
14.9,52.9
15.0,52.9
15.0,52.9
15.0,52.9
15.1,52.9
15.1,52.9
15.1,52.9
15.1,52.9
15.2,52.9
15.2,52.9
15.2,52.9
15.3,52.9
15.3,53.0
15.3,53.0
15.3,53.0
15.4,53.0
15.4,53.0
15.4,53.0
15.4,53.0
15.4,53.0
15.4,53.0
15.5,53.0
15.4,53.0
15.5,53.0
15.6,53.0
15.6,53.0
15.6,53.0
15.6,53.0
15.6,53.0
15.6,53.0
15.6,53.0
15.7,53.0
15.7,53.0
15.7,53.0
15.7,53.0
15.8,53.0
15.8,53.0
15.8,53.0
15.8,53.0
15.8,53.0
15.7,53.0
15.7,53.0
15.7,53.0
15.7,53.0
15.7,53.0
15.8,53.0
15.8,53.0
15.8,53.0
15.8,53.0
15.8,53.0
15.9,53.0
15.9,53.0
15.9,53.0
15.9,53.0
15.9,53.0
15.9,53.0
16.0,53.0
16.0,53.0
16.0,53.0
16.0,53.0
15.9,53.0
15.9,53.0
15.9,56.6
15.8,56.6
15.8,56.6
15.9,56.6
15.9,56.6
15.9,57.1
15.9,57.1
16.0,57.2
16.0,57.2
16.0,57.2
16.0,57.2
16.0,57.2
16.1,57.2
16.1,57.2
16.1,57.2
16.1,57.2
16.1,57.2
16.1,57.2
16.2,57.2
16.2,57.2
16.2,57.2
16.2,57.2
16.3,57.2
16.3,57.2
16.3,57.2
16.3,57.2
16.3,57.2
16.4,57.2
16.4,57.2
16.4,57.2
16.4,57.2
16.4,57.2
16.4,57.2
16.4,57.2
16.5,57.2
16.5,57.2
16.5,57.2
16.5,57.2
16.6,57.2
16.6,57.2
16.6,57.2
16.6,57.2
16.6,57.2
16.7,57.2
16.7,57.2
16.7,57.2
16.7,57.2
16.7,57.2
16.8,57.2
16.8,57.2
16.8,57.2
16.8,57.2
16.9,57.2
16.9,57.2
16.9,57.2
16.9,57.2
16.9,57.2
16.9,57.2
16.9,57.2
16.9,57.2
17.0,57.2
17.0,57.2
17.0,57.2
17.0,57.2
17.0,57.2
17.0,57.2
17.0,57.2
17.0,57.2
17.1,57.2
17.1,57.2
17.1,57.2
17.1,57.2
17.1,57.2
17.1,57.2
17.2,57.2
17.2,57.2
17.2,57.2
17.2,57.2
17.2,57.3
17.2,57.3
17.2,57.3
17.2,57.3
17.2,57.3
17.3,57.3
17.3,57.3
17.3,57.3
17.3,57.3
17.3,57.3
17.3,57.3
17.3,57.3
17.3,57.3
17.3,57.3
17.3,57.3
17.3,57.3
17.3,57.3
17.3,57.3
17.3,57.3
17.3,57.3
17.3,57.3
17.4,57.3
17.4,57.4
17.4,57.4
17.5,62.8
17.6,65.4
17.6,65.4
17.6,66.1
17.6,66.1
17.7,66.4
17.7,66.7
17.7,66.7
17.7,66.7
17.7,66.7
17.7,66.7
17.7,66.7
17.7,66.7
17.7,66.7
17.7,66.7
17.8,66.7
17.8,66.7
17.8,66.7
17.8,66.7
17.8,66.7
17.8,66.7
17.8,66.7
17.8,66.7
17.8,66.7
17.8,66.7
17.8,66.7
17.8,66.7
17.9,66.7
17.9,66.7
17.9,66.7
17.9,66.7
17.9,66.7
17.9,66.7
17.9,66.7
18.0,66.7
18.0,66.7
18.0,66.7
18.0,66.7
18.1,66.7
18.1,66.7
18.1,66.7
18.1,66.7
18.1,66.7
18.1,66.7
18.1,66.7
18.2,66.7
18.2,66.7
18.2,66.7
18.2,66.7
18.2,66.7
18.2,66.7
18.2,66.7
18.2,66.7
18.2,66.7
18.3,66.7
18.3,66.7
18.3,66.7
18.3,66.7
18.3,66.7
18.3,66.7
18.3,66.7
18.3,66.7
18.3,66.7
18.4,66.7
18.4,66.7
18.4,66.7
18.4,66.7
18.4,66.7
18.4,66.7
18.5,66.7
18.5,66.7
18.5,66.7
18.5,66.7
18.5,66.7
18.5,66.7
18.5,66.7
18.5,66.7
18.5,66.7
18.5,66.7
18.5,66.7
18.6,66.7
18.6,66.7
18.6,66.7
18.6,66.7
18.6,66.7
18.6,66.7
18.7,66.7
18.7,66.7
18.7,66.7
18.7,66.7
18.7,66.7
18.7,66.7
18.8,66.7
18.8,66.7
19.0,68.4
18.9,68.4
18.9,68.4
18.9,68.4
18.9,68.4
19.0,68.4
19.0,68.4
19.0,68.4
19.0,68.4
19.0,68.4
19.0,68.4
19.1,68.4
19.1,68.4
19.1,68.4
19.1,68.4
19.1,68.4
19.1,68.4
19.1,68.4
19.1,68.4
19.1,68.6
19.2,68.6
19.2,68.6
19.2,68.6
19.2,68.6
19.2,68.6
19.2,68.6
19.2,68.6
19.2,68.6
19.2,68.6
19.2,68.6
19.2,68.6
19.2,68.6
19.3,68.6
19.3,68.6
19.3,68.6
19.3,68.6
19.3,68.6
19.3,68.6
19.3,68.6
19.3,68.6
19.3,68.6
19.4,68.6
19.3,68.6
19.3,68.6
19.3,68.6
19.3,68.6
19.3,68.6
19.3,68.6
19.3,68.6
19.3,68.6
19.3,68.6
19.3,68.6
19.3,68.6
19.3,68.6
19.3,68.6
19.3,68.6
19.3,68.6
19.3,68.6
19.4,68.6
19.4,68.6
19.4,68.6
19.4,68.6
19.4,68.6
19.4,68.6
19.4,68.6
19.4,68.6
19.4,68.6
19.4,68.6
19.5,68.6
19.5,68.6
19.5,68.6
19.5,68.6
19.5,68.6
19.5,68.6
19.5,68.6
19.5,68.6
19.5,68.6
19.5,68.6
19.5,68.6
19.5,68.6
19.6,68.6
19.6,68.6
19.6,68.6
19.5,68.6
19.5,68.6
19.5,68.6
19.5,68.6
19.5,68.6
19.5,68.6
19.5,68.6
19.5,68.6
19.5,68.6
19.5,68.6
19.5,68.6
19.5,68.6
19.5,68.6
19.5,68.6
19.6,68.6
19.6,68.6
19.6,68.6
19.6,68.6
19.6,68.6
19.6,68.6
19.6,68.6
19.6,68.6
19.6,68.6
19.6,68.6
19.6,68.6
19.6,68.6
19.6,68.6
19.6,68.6
19.7,68.6
19.7,68.6
19.7,68.6
19.7,68.6
19.7,68.6
19.7,68.6
19.7,68.6
19.7,68.6
19.7,68.6
19.7,68.6
19.7,68.6
19.7,68.6
19.7,68.6
19.7,68.6
19.7,68.6
19.7,68.6
19.8,68.6
19.8,68.6
19.8,68.6
19.8,68.6
19.8,68.6
19.8,68.6
19.8,68.6
20.0,69.7
20.0,69.7
20.0,70.9
20.0,70.9
20.0,70.9
20.0,70.9
20.0,70.9
20.1,70.9
20.1,70.9
20.1,71.3
20.1,71.3
20.1,71.3
20.1,71.3
20.1,71.3
20.1,71.3
20.2,71.3
20.2,71.3
20.2,71.3
20.2,71.3
20.2,71.3
20.2,71.3
20.2,71.3
20.2,71.3
20.2,71.3
20.2,71.3
20.2,71.3
20.2,71.3
20.2,71.3
20.2,71.3
20.2,71.3
20.2,71.3
20.2,71.3
20.2,71.3
20.2,71.3
20.2,71.3
20.2,71.3
20.2,71.3
20.2,71.3
20.2,71.3
20.2,71.3
20.3,76.1
20.3,76.1
20.3,76.1
20.3,76.1
20.3,76.1
20.3,76.1
20.3,76.1
20.3,76.1
20.3,76.1
20.3,76.1
20.3,76.1
20.3,76.1
20.3,76.1
20.3,76.1
20.3,76.1
20.3,76.1
20.3,76.1
20.3,76.1
20.3,76.1
20.3,76.1
20.3,76.1
20.3,76.1
20.3,76.1
20.3,76.1
20.3,76.1
20.3,76.1
20.4,76.1
20.4,76.1
20.4,76.1
20.4,76.1
20.4,76.1
20.4,76.1
20.4,76.1
20.4,76.1
20.4,76.1
20.4,76.1
20.4,76.1
20.4,76.1
20.4,76.1
20.4,76.1
20.4,76.1
20.4,76.1
20.4,76.1
20.4,76.1
20.4,76.1
20.3,76.1
20.3,76.1
20.3,76.1
20.3,76.1
20.3,76.1
20.3,76.1
20.3,76.1
20.3,76.1
20.3,76.1
20.3,76.1
20.3,76.1
20.3,76.1
20.3,76.1
20.3,76.1
20.3,76.1
20.3,76.1
20.3,76.1
20.3,76.1
20.3,76.1
20.3,76.1
20.3,76.1
20.3,76.1
20.3,76.1
20.3,76.1
20.3,76.1
20.3,76.1
20.4,76.1
20.4,76.1
20.4,76.1
20.4,76.1
20.4,76.1
20.4,76.1
20.4,76.1
20.4,76.1
20.4,76.1
20.5,76.1
20.5,76.1
20.5,76.1
20.5,76.1
20.5,76.1
20.6,76.1
20.6,76.1
20.6,76.1
20.6,76.1
20.6,76.1
20.6,76.1
20.7,76.1
20.7,72.6
21.1,74.8
21.1,75.5
21.1,75.5
21.1,75.5
21.1,75.5
21.1,75.5
21.1,75.5
21.2,75.5
21.2,75.5
21.2,75.5
21.2,75.5
21.2,75.5
21.2,75.5
21.2,75.5
21.2,75.5
21.2,75.5
21.3,75.5
21.3,75.5
21.3,75.5
21.3,75.5
21.3,75.5
21.3,75.5
21.3,75.5
21.4,75.5
21.4,75.5
21.4,75.5
21.4,75.5
21.4,75.5
21.4,75.5
21.4,75.5
21.4,75.5
21.4,75.5
21.4,75.5
21.4,75.5
21.4,75.5
21.4,75.5
21.5,75.5
21.5,75.5
21.5,75.5
21.9,77.4
22.0,77.4
22.0,78.1
22.1,77.9
22.1,77.9
22.1,77.9
22.1,77.9
22.1,77.9
22.1,77.9
22.1,77.9
22.1,77.9
22.1,77.9
22.1,77.9
22.1,77.9
22.1,77.9
22.1,77.9
22.1,77.9
22.1,77.9
22.1,77.9
22.1,77.9
22.2,77.9
22.2,77.9
22.2,77.9
22.2,77.9
22.2,77.9
22.2,77.9
22.2,77.9
22.2,77.9
22.2,77.9
22.2,77.9
22.2,77.9
22.2,77.9
22.2,77.9
22.3,77.9
22.3,77.9
22.3,77.9
22.3,77.9
22.3,77.9
22.3,77.9
22.3,77.9
22.3,77.9
22.3,77.9
22.3,77.9
22.3,77.9
22.3,77.9
22.3,77.9
22.3,77.9
22.3,77.9
22.3,77.9
22.3,77.9
22.3,77.9
22.3,77.9
22.3,77.9
22.3,77.9
22.3,77.9
22.3,77.9
22.3,77.9
22.3,77.9
22.3,77.9
22.3,77.9
22.4,77.9
22.3,77.9
22.4,77.9
22.4,77.9
22.4,77.9
22.4,77.9
22.4,77.9
22.4,77.9
22.4,77.9
22.4,77.9
22.4,77.9
22.4,77.9
22.4,77.9
22.4,77.9
22.4,77.9
22.4,77.9
22.4,77.9
22.4,77.9
22.4,77.9
22.4,77.9
22.3,77.9
22.3,77.9
22.3,77.9
22.3,77.9
22.3,77.9
22.3,77.9
22.3,77.9
22.3,77.9
22.3,77.9
22.3,77.9
22.3,77.9
22.3,77.9
22.3,77.9
22.3,77.9
22.4,77.9
22.4,77.9
22.4,77.9
22.4,77.9
22.4,77.9
22.4,77.9
22.4,77.9
22.4,77.9
22.4,77.9
22.4,77.9
22.4,77.9
22.4,77.9
22.4,77.9
22.4,77.9
22.4,77.9
22.4,77.9
22.4,87.7
22.4,87.7
22.4,87.7
22.4,87.7
22.4,87.7
22.4,87.7
22.3,87.7
22.3,87.7
22.3,87.7
22.3,87.7
22.3,87.7
22.3,87.7
22.3,87.7
22.3,87.7
22.3,87.7
22.3,87.7
22.3,87.7
22.3,87.7
22.3,87.7
22.3,87.7
22.3,87.7
22.3,87.7
22.3,87.7
22.4,87.7
22.4,87.7
22.4,92.6
22.4,92.6
22.4,92.6
22.4,92.6
22.4,92.6
22.4,92.6
22.4,92.6
22.4,92.6
22.4,92.6
22.4,92.6
22.4,92.6
22.4,92.6
22.4,92.6
22.4,92.6
22.4,92.6
22.4,92.6
22.4,92.6
22.4,92.6
22.4,92.6
22.4,92.6
22.4,92.6
22.4,92.6
22.4,92.6
22.4,92.6
22.4,92.6
22.4,92.6
22.4,92.6
22.4,92.6
22.4,92.6
22.4,92.6
22.4,92.6
22.4,92.6
22.4,92.6
22.4,92.6
22.4,92.6
22.4,92.6
22.4,92.6
22.4,92.6
22.4,92.6
22.4,92.6
22.4,92.6
22.4,92.6
22.4,92.6
22.4,92.6
22.4,92.6
22.7,94.4
22.8,95.1
22.8,95.1
22.8,95.1
22.8,95.1
22.8,95.1
22.8,95.1
22.9,95.1
22.9,95.1
22.9,95.1
22.9,95.1
22.9,95.1
23.0,95.1
23.0,95.1
23.0,95.1
23.0,95.1
23.1,95.1
23.1,95.1
23.1,95.1
23.1,81.0
23.5,83.7
23.5,85.8
23.5,85.8
23.5,85.8
23.6,85.8
23.6,85.8
23.6,85.8
23.6,85.8
23.7,85.8
23.7,85.8
23.7,85.8
23.7,85.8
23.8,85.8
23.8,85.8
23.8,85.8
23.9,85.8
24.0,87.1
24.2,87.1
24.3,89.2
24.3,89.2
24.3,89.2
24.4,89.2
24.4,89.2
24.4,89.2
24.5,89.2
24.5,89.2
24.5,89.2
24.5,89.2
24.6,89.2
24.6,89.2
24.6,89.2
24.6,89.2
24.7,89.2
25.0,90.4
25.2,93.4
25.2,93.4
25.2,93.4
25.3,93.4
25.3,93.4
25.3,93.4
25.4,93.4
25.4,93.4
25.4,93.4
25.5,93.4
25.5,93.4
25.5,93.4
25.6,93.4
25.6,93.4
25.6,93.4
25.7,93.4
26.0,95.1
26.1,95.1
26.1,95.8
26.1,95.8
26.2,95.8
26.2,95.8
26.3,95.8
26.3,95.8
26.3,95.8
26.3,95.8
26.3,95.6
26.3,95.6
26.3,95.6
26.3,95.6
26.3,95.8
