CPU(%),RAM(MB)
16.3,57.1
16.3,57.1
16.3,57.1
16.3,57.1
16.4,57.1
16.4,57.1
16.4,57.1
16.4,57.1
16.5,57.1
16.5,57.1
16.5,57.1
16.5,57.1
16.5,57.1
16.5,57.1
16.4,57.1
16.4,57.1
16.4,57.1
16.4,57.1
16.5,57.1
16.5,57.1
16.5,57.1
16.5,57.1
16.5,57.1
16.5,57.2
16.5,57.2
16.5,57.2
16.5,57.2
16.6,57.2
16.6,57.2
16.6,57.2
16.6,57.2
16.6,57.2
16.7,57.2
16.7,57.2
16.7,57.2
16.7,57.2
16.7,57.2
16.7,57.2
16.8,57.2
16.8,57.2
16.8,57.2
16.8,57.2
16.8,57.2
16.9,57.2
16.9,57.2
16.9,57.2
16.9,57.3
17.0,61.6
17.1,62.0
17.1,63.3
17.1,63.3
17.1,65.4
17.2,65.7
17.2,66.2
17.2,66.2
17.2,66.2
17.2,66.2
17.2,66.2
17.2,66.2
17.2,66.2
17.2,66.2
17.2,66.2
17.2,66.2
17.2,66.2
17.2,66.2
17.2,66.2
17.2,66.2
17.2,66.2
17.2,66.2
17.1,66.2
17.2,66.2
17.2,66.2
17.2,66.2
17.2,66.2
17.2,66.2
17.2,66.2
17.2,66.2
17.2,66.2
17.2,66.2
17.2,66.2
17.2,66.2
17.2,66.2
17.2,66.2
17.2,66.2
17.3,66.2
17.3,66.2
17.3,66.2
17.3,66.2
17.3,66.2
17.3,66.2
17.3,66.2
17.4,66.2
17.4,66.2
17.4,66.2
17.4,66.2
17.4,66.2
17.4,66.2
17.4,66.2
17.5,66.2
17.5,66.2
17.5,66.2
17.5,66.2
17.5,66.2
17.5,66.2
17.6,66.2
17.6,66.2
17.6,66.2
17.6,66.2
17.6,66.2
17.6,66.2
17.6,66.2
17.6,66.2
17.6,66.2
17.6,66.2
17.6,66.2
17.6,66.2
17.6,66.2
17.7,66.2
17.6,66.2
17.6,66.2
17.6,66.2
17.6,66.2
17.6,66.2
17.6,66.2
17.6,66.2
17.6,66.2
17.6,66.2
17.6,66.2
17.7,66.2
17.7,66.2
17.7,66.2
17.7,66.2
17.7,66.2
17.7,66.2
17.8,66.2
17.8,66.2
17.8,66.2
17.8,66.2
17.8,66.2
17.8,66.3
17.9,66.3
17.9,66.3
18.1,68.3
18.1,68.3
18.1,68.3
18.1,68.3
18.1,68.3
18.1,68.3
18.2,68.3
18.2,68.3
18.2,68.3
18.2,68.3
18.2,68.3
18.2,68.3
18.2,68.3
18.2,68.3
18.2,68.3
18.2,68.3
18.3,68.3
18.3,68.3
18.3,68.3
18.3,68.4
18.3,68.4
18.3,68.4
18.4,68.4
18.4,68.4
18.4,68.4
18.4,68.4
18.4,68.4
18.4,68.4
18.4,68.4
18.4,68.4
18.4,68.4
18.4,68.4
18.4,68.4
18.4,68.4
18.4,68.4
18.4,68.4
18.4,68.4
18.4,68.4
18.4,68.4
18.4,68.4
18.4,68.4
18.4,68.4
18.4,68.4
18.4,68.4
18.4,68.4
18.5,68.4
18.5,68.4
18.5,68.4
18.5,68.4
18.4,68.4
18.4,68.4
18.4,68.4
18.4,68.4
18.4,68.4
18.4,68.4
18.5,68.4
18.5,68.4
18.5,68.4
18.5,68.4
18.5,68.4
18.5,68.4
18.5,68.4
18.5,68.4
18.5,68.4
18.5,68.4
18.5,68.4
18.5,68.4
18.5,68.4
18.5,68.4
18.5,68.4
18.5,68.4
18.5,68.4
18.5,68.4
18.5,68.4
18.5,68.4
18.5,68.4
18.6,68.4
18.5,68.4
18.6,68.4
18.6,68.4
18.6,68.4
18.6,68.4
18.6,68.4
18.6,68.4
18.6,68.4
18.6,68.4
18.6,68.4
18.6,68.4
18.6,68.4
18.6,68.4
18.6,68.4
18.6,68.4
18.6,68.4
18.6,68.4
18.6,68.4
18.6,68.4
18.6,68.4
18.6,68.4
18.6,68.4
18.6,68.4
18.6,68.4
18.6,68.4
18.6,68.4
18.6,68.4
18.6,68.4
18.7,68.4
18.6,68.4
18.7,68.4
18.7,68.4
18.6,68.4
18.6,68.4
18.6,68.4
18.6,68.4
18.7,68.4
18.7,68.4
18.7,68.4
18.7,68.4
18.7,68.4
18.7,68.4
18.7,68.4
18.7,68.4
18.7,68.4
18.7,68.4
18.7,68.4
18.7,68.4
18.7,68.4
18.7,68.4
18.7,68.4
18.7,68.4
18.7,68.4
18.7,68.4
18.7,68.4
18.7,68.4
18.7,68.4
19.0,69.6
19.0,69.6
19.0,69.6
19.0,69.6
19.0,69.6
19.0,69.6
19.0,69.6
19.0,69.6
19.0,69.6
19.0,69.8
19.0,69.8
19.0,69.8
19.1,69.8
19.1,69.8
19.1,69.8
19.1,69.8
19.1,69.8
19.1,69.8
19.1,69.8
19.0,69.8
19.0,69.8
19.1,69.8
19.1,69.8
19.1,69.8
19.0,69.8
19.1,69.8
19.1,69.8
19.1,69.8
19.1,69.8
19.1,69.8
19.1,69.8
19.1,69.8
19.1,69.8
19.1,69.8
19.1,69.8
19.1,69.8
19.1,69.8
19.1,69.8
19.1,69.8
19.1,69.8
19.1,74.7
19.1,74.7
19.1,74.7
19.1,74.7
19.1,74.7
19.1,74.7
19.1,74.7
19.1,74.7
19.1,74.7
19.1,74.7
19.1,74.7
19.1,74.7
19.1,74.7
19.1,74.7
19.1,74.7
19.1,74.7
19.2,74.7
19.1,74.7
19.2,74.7
19.2,74.7
19.2,74.7
19.2,74.7
19.2,74.7
19.1,74.7
19.1,74.7
19.1,74.7
19.2,74.7
19.2,74.7
19.2,74.7
19.2,74.7
19.2,74.7
19.1,74.7
19.1,74.7
19.1,74.7
19.1,74.7
19.1,74.7
19.1,74.7
19.1,74.7
19.1,74.7
19.1,74.7
19.1,74.7
19.1,74.7
19.1,74.7
19.1,74.7
19.1,74.7
19.1,74.7
19.1,74.7
19.1,74.7
19.1,74.7
19.1,74.7
19.1,74.7
19.1,74.7
19.1,74.7
19.1,74.7
19.1,74.7
19.1,74.7
19.1,74.7
19.1,74.7
19.1,74.7
19.1,74.7
19.1,74.7
19.1,74.7
19.1,74.7
19.1,74.7
19.1,74.7
19.1,74.7
19.1,74.7
19.1,74.7
19.1,74.7
19.1,74.7
19.1,74.7
19.1,74.7
19.1,74.7
19.1,74.7
19.1,74.7
19.1,74.7
19.1,74.7
19.2,74.7
19.2,74.7
19.2,74.7
19.2,74.7
19.2,74.7
19.2,74.7
19.2,74.7
19.2,74.7
19.3,74.7
19.3,74.7
19.3,74.7
19.3,74.7
19.3,74.7
19.3,74.7
19.4,74.7
19.4,74.7
19.7,73.9
19.8,73.9
19.8,74.8
19.8,74.8
19.8,74.8
19.8,74.8
19.8,74.8
19.9,74.8
19.9,74.8
19.9,74.8
19.9,74.8
19.9,74.8
19.9,74.8
19.9,74.8
19.9,74.8
19.9,74.8
20.0,74.8
20.0,74.8
20.0,74.8
20.0,74.8
20.0,74.8
20.0,74.8
20.0,74.8
20.0,74.8
20.0,74.8
20.0,74.8
20.0,74.8
20.1,74.8
20.1,74.8
20.1,74.8
20.1,74.8
20.1,74.8
20.1,74.8
20.1,74.8
20.1,74.8
20.1,74.8
20.1,74.8
20.1,74.8
20.1,74.8
20.3,76.6
20.8,76.9
20.8,76.9
20.8,78.0
20.8,78.0
20.8,78.0
20.8,78.0
20.8,78.0
20.8,78.0
20.8,78.0
20.8,78.0
20.8,78.0
20.8,78.0
20.8,78.7
20.8,78.7
20.8,78.7
20.8,78.7
20.8,78.7
20.8,78.7
20.8,78.7
20.8,78.7
20.8,78.7
20.8,78.7
20.8,78.7
20.8,78.7
20.8,78.7
20.8,78.7
20.8,78.7
20.8,78.7
20.8,78.7
20.8,78.7
20.8,78.7
20.8,78.7
20.8,78.7
20.8,78.7
20.8,78.7
20.8,78.7
20.8,78.7
20.8,78.7
20.8,78.7
20.8,78.7
20.8,78.7
20.8,78.7
20.8,78.7
20.8,78.7
20.8,78.7
20.8,78.7
20.8,78.7
20.8,78.7
20.8,78.7
20.8,78.7
20.8,78.7
20.8,78.7
20.8,78.7
20.8,78.7
20.8,78.7
20.8,78.7
20.8,78.7
20.8,78.7
20.8,78.7
20.8,78.7
20.8,78.7
20.8,78.7
20.9,78.7
20.9,78.7
20.8,78.7
20.9,78.7
20.9,78.7
20.9,78.7
20.9,78.7
20.9,78.7
20.9,78.7
20.8,78.7
20.8,78.7
20.8,78.7
20.8,78.7
20.8,78.7
20.8,78.7
20.9,78.7
20.8,78.7
20.8,78.7
20.9,78.7
20.8,78.7
20.8,78.7
20.8,78.7
20.8,78.7
20.8,78.7
20.8,78.7
20.8,78.7
20.8,78.7
20.8,78.7
20.8,78.7
20.8,78.7
20.8,78.7
20.8,78.7
20.8,78.7
20.9,78.7
20.9,78.7
20.9,78.7
20.9,78.7
20.9,78.7
20.9,78.7
20.9,78.7
20.9,78.7
20.9,78.7
20.9,78.7
20.9,78.7
20.9,78.7
20.9,78.7
20.9,78.7
20.9,78.7
20.9,88.5
20.9,88.5
20.9,88.5
20.9,88.5
20.9,88.5
20.9,88.5
20.9,88.5
20.9,88.5
20.9,88.5
20.8,88.5
20.8,88.5
20.8,88.5
20.8,88.5
20.8,88.5
20.8,88.5
20.8,88.5
20.8,88.5
20.8,88.5
20.8,88.5
20.8,88.5
20.8,88.5
20.8,88.5
20.8,88.5
20.8,88.5
20.8,88.5
20.8,93.4
20.8,93.4
20.9,93.4
20.9,93.4
20.9,93.4
20.9,93.4
20.9,93.4
20.9,93.4
20.9,93.4
20.9,93.4
20.9,93.4
20.9,93.4
20.9,93.4
20.9,93.4
20.9,93.4
20.9,93.4
20.9,93.4
20.9,93.4
20.9,93.4
20.9,93.4
20.9,93.4
20.9,93.4
20.9,93.4
20.9,93.4
20.9,93.4
20.9,93.4
20.9,93.4
20.9,93.4
20.9,93.4
20.9,93.4
20.9,93.4
20.9,93.4
20.9,93.4
20.9,93.4
20.9,93.4
20.9,93.4
20.9,93.4
20.9,93.4
20.9,93.4
20.9,93.4
20.9,93.4
20.9,93.4
20.9,93.4
20.9,93.4
20.9,93.4
21.0,95.0
21.3,95.0
21.3,96.1
21.4,96.1
21.4,96.1
21.4,96.1
21.4,96.1
21.4,96.1
21.5,96.1
21.5,96.1
21.5,96.1
21.5,96.1
21.5,96.1
21.5,96.1
21.6,96.1
21.6,96.1
21.6,96.1
21.6,96.1
21.6,96.1
21.7,82.4
22.1,86.1
22.1,88.1
22.1,88.1
22.1,88.1
22.2,88.1
22.2,88.1
22.2,88.1
22.2,88.1
22.3,88.1
22.3,88.1
22.3,88.1
22.3,88.1
22.4,88.1
22.4,88.1
22.4,88.1
22.4,88.1
22.4,88.4
22.7,88.7
22.8,91.2
22.8,91.2
22.9,91.2
22.9,91.2
22.9,91.2
22.9,91.2
23.0,91.2
23.0,91.2
23.0,91.2
23.1,91.2
23.1,91.2
23.1,91.2
23.2,91.2
23.2,91.2
23.2,91.2
23.5,91.3
23.7,91.3
23.7,93.4
23.7,93.4
23.8,93.4
23.8,93.4
23.8,93.4
23.8,93.4
23.9,93.4
23.9,93.4
23.9,93.4
24.0,93.4
24.0,93.4
24.0,93.4
24.1,93.4
24.1,93.4
24.1,93.4
24.3,94.7
24.6,94.7
24.6,97.7
24.7,97.7
24.7,97.7
24.7,97.7
24.7,97.7
24.8,97.7
24.8,97.7
24.8,97.7
24.8,97.6
24.8,97.5
24.8,97.5
24.8,97.5
24.8,97.6
