CPU(%),RAM(MB)
40.7,466.1
40.6,466.1
40.6,466.8
40.6,466.8
40.6,466.8
40.6,468.0
40.6,468.0
40.6,468.0
40.6,468.9
40.6,468.9
40.6,468.9
40.6,469.5
40.6,469.5
40.6,469.5
40.6,470.3
40.5,470.3
40.5,470.3
40.5,471.0
40.4,471.0
40.4,471.0
40.4,472.3
40.4,472.3
40.4,472.3
40.4,472.9
40.4,472.9
40.3,472.9
40.4,473.2
40.3,473.2
40.3,473.2
40.4,473.2
40.4,473.7
40.3,473.7
40.3,473.7
40.4,474.6
40.4,474.6
40.3,474.6
40.4,475.4
40.3,475.4
40.3,475.4
40.3,475.7
40.3,475.7
40.3,475.7
40.3,476.7
40.2,476.7
40.2,476.7
40.2,477.0
40.2,477.0
40.2,477.0
40.2,477.5
40.2,477.5
40.2,477.5
40.2,478.2
40.2,478.2
40.1,478.2
40.1,478.2
40.1,478.5
40.1,478.5
40.1,478.5
40.2,478.7
40.4,487.1
40.4,487.1
40.4,487.9
40.4,487.9
40.3,487.9
40.4,488.8
40.3,488.8
40.3,488.8
40.3,489.4
40.3,489.7
40.2,489.7
40.2,490.0
40.2,490.6
40.2,490.6
40.1,490.6
40.2,491.5
40.1,491.5
40.1,491.5
40.1,491.8
40.1,491.8
40.0,491.8
40.1,492.0
40.0,492.0
40.0,492.0
40.0,492.8
40.0,492.8
40.0,492.8
40.0,493.1
40.0,493.4
40.0,493.4
40.0,493.4
40.0,493.9
40.0,493.9
40.0,493.9
40.0,494.8
40.0,494.8
39.9,494.8
40.0,495.4
40.0,495.4
39.9,495.4
40.0,496.6
40.0,496.6
39.9,496.6
39.9,496.6
40.1,526.7
40.1,526.7
40.0,526.7
40.0,526.7
40.1,529.8
40.1,529.8
40.0,529.8
40.1,531.4
40.0,536.8
40.0,536.8
40.0,536.8
40.1,537.8
40.1,537.8
40.0,537.8
40.1,538.4
40.2,538.8
40.1,538.8
40.2,539.5
40.3,540.1
40.2,540.1
40.2,540.1
40.3,541.0
40.3,541.0
40.3,541.0
40.4,541.7
40.4,541.7
40.4,541.7
40.5,542.7
40.5,542.7
40.5,542.7
40.6,543.7
40.6,544.0
40.6,544.0
40.6,544.2
40.7,544.9
40.7,544.9
40.6,544.9
40.8,546.7
40.7,546.7
40.7,546.7
40.8,547.7
40.8,547.7
40.8,547.7
40.8,548.3
40.9,548.6
40.8,548.6
40.8,548.8
40.9,549.4
40.9,549.4
40.9,549.4
41.0,550.4
41.0,550.4
40.9,550.4
41.1,551.2
41.1,551.2
41.1,551.2
41.2,551.8
41.2,551.9
41.1,551.9
41.2,552.5
41.3,553.7
41.3,553.7
41.3,554.2
41.4,554.3
41.4,554.3
41.3,554.3
41.5,554.9
41.4,554.9
41.4,554.9
41.5,555.3
41.5,555.3
41.4,555.3
41.5,555.9
41.5,555.9
41.5,555.9
41.5,556.1
41.5,556.6
41.5,556.6
41.5,556.6
41.6,557.1
41.6,557.1
41.5,557.1
41.6,557.7
41.6,557.8
41.6,557.8
41.6,558.0
41.7,561.8
41.7,561.8
41.6,561.8
41.8,563.1
41.7,563.1
41.7,563.1
41.8,563.6
41.8,563.6
41.8,563.6
41.9,564.2
41.9,567.9
41.9,567.9
41.8,568.1
41.9,570.7
41.9,570.7
41.9,570.7
42.0,571.7
42.0,571.7
42.0,571.7
42.1,572.9
42.1,572.9
42.1,572.9
42.2,581.4
42.2,581.4
42.2,581.4
42.2,591.5
42.2,591.5
42.2,591.5
42.2,592.5
42.2,592.6
42.2,592.6
42.2,593.2
42.2,593.4
42.2,593.4
42.2,593.5
42.2,594.2
42.1,594.2
42.1,594.2
42.1,594.8
42.1,594.8
42.1,594.8
42.1,595.8
42.1,595.8
42.1,595.8
42.1,596.5
42.1,596.9
42.0,596.9
42.0,596.9
42.0,597.6
42.0,597.6
41.9,597.6
42.0,598.3
41.9,598.3
41.9,598.3
41.9,599.0
41.9,599.0
41.9,599.0
41.8,599.1
41.8,599.9
41.8,599.9
41.8,599.9
41.8,600.9
41.8,600.9
41.7,600.9
41.8,601.9
41.7,601.9
41.7,601.9
41.7,602.7
41.7,602.7
41.7,602.7
41.7,603.4
41.7,603.4
41.7,603.4
41.7,603.7
41.7,604.0
41.7,604.0
41.6,604.0
41.7,605.0
41.7,605.0
41.6,605.0
41.7,605.8
41.6,605.8
41.6,605.8
41.6,606.0
41.6,606.4
41.6,606.4
41.6,606.4
41.6,607.5
41.6,607.5
41.6,607.5
41.6,608.1
41.6,608.1
41.5,608.1
41.5,609.2
41.5,609.2
41.5,609.2
41.5,609.5
41.5,609.9
41.5,609.9
41.4,609.9
41.5,610.7
41.4,610.7
41.4,610.7
41.4,611.3
41.4,611.3
41.4,611.3
41.4,611.5
41.4,612.4
41.4,612.4
41.4,612.4
41.4,613.0
41.4,613.0
41.3,613.0
41.3,613.0
41.3,614.0
41.3,614.0
41.3,614.0
41.3,614.7
41.3,615.1
41.2,615.1
41.2,615.1
41.2,615.7
41.2,615.7
41.2,615.7
41.1,615.7
41.2,616.6
41.1,616.6
41.1,616.6
41.1,617.7
41.1,617.8
41.1,617.8
41.1,618.1
41.1,618.9
41.1,618.9
41.1,618.9
41.1,619.5
41.1,619.5
41.1,619.5
41.1,620.4
41.1,620.4
41.1,620.4
41.1,621.0
41.1,621.1
41.0,621.1
41.0,621.1
41.0,622.0
41.0,622.0
41.0,622.0
41.0,624.5
41.0,624.5
40.9,624.5
40.9,624.7
40.9,625.6
40.9,625.6
40.9,625.6
40.9,626.8
40.9,626.8
40.9,626.8
40.9,627.6
40.9,627.6
40.8,627.6
40.9,628.2
40.9,628.3
40.8,628.3
40.8,628.3
40.9,630.3
40.8,630.3
40.8,630.3
40.9,631.4
40.9,631.4
40.8,631.4
40.9,632.0
40.8,632.0
40.8,632.0
40.9,632.5
40.9,632.5
40.8,632.5
40.9,632.9
40.8,632.9
40.8,632.9
40.8,633.0
40.9,633.8
40.8,633.8
40.8,633.8
40.9,635.2
40.8,635.2
40.8,635.2
40.9,636.1
40.9,636.2
40.9,636.2
40.9,636.4
41.0,636.4
41.1,639.5
41.2,643.3
41.3,647.3
41.5,649.9
41.5,650.0
41.4,650.0
41.4,650.0
41.5,640.4
41.6,667.6
41.5,667.6
41.5,667.6
41.6,668.8
41.5,668.8
41.5,668.8
41.6,669.5
41.7,720.6
41.8,720.6
41.8,721.2
41.9,768.9
42.0,769.0
42.0,769.3
42.1,822.9
42.2,816.1
42.2,816.1
42.3,865.7
42.4,859.0
42.3,859.0
42.4,905.3
42.5,905.3
42.4,905.3
42.5,906.3
42.6,958.3
42.6,958.3
42.5,958.6
42.7,966.2
42.7,966.2
42.7,966.2
42.7,966.8
42.7,966.8
42.6,966.8
42.6,967.0
42.7,1016.5
42.7,1016.5
42.7,1016.5
42.8,1019.2
42.8,1012.4
42.8,1012.4
42.8,1013.1
43.0,1013.1
42.9,1013.1
42.9,1013.4
43.0,1013.6
43.1,1013.6
43.0,1013.6
43.2,1014.4
43.2,1014.5
43.1,1014.5
43.2,1015.4
43.3,1015.6
43.2,1015.6
43.2,1015.6
43.2,1016.2
43.2,1016.2
43.2,1016.2
43.3,1016.9
43.2,1016.9
43.2,1016.9
43.2,1017.6
43.3,1023.3
43.2,1023.3
43.2,1023.5
43.2,1023.8
43.2,1023.8
43.2,1023.8
43.2,1024.8
43.2,1024.8
43.2,1024.8
43.2,1025.9
43.2,1025.9
43.2,1025.9
43.2,1025.9
43.2,1026.4
43.1,1026.4
43.1,1026.4
43.1,1027.4
43.1,1027.4
43.1,1027.4
43.1,1027.9
43.1,1028.0
43.1,1028.0
43.0,1028.0
43.0,1028.9
43.0,1028.9
43.0,1028.9
43.0,1028.9
43.0,1029.8
42.9,1029.8
42.9,1029.8
42.9,1029.8
42.9,1030.3
42.9,1030.3
42.8,1030.3
42.8,1030.3
42.8,1030.7
42.8,1030.7
42.8,1030.7
42.8,1031.5
42.8,1031.5
42.8,1031.5
42.7,1031.5
42.7,1031.9
42.7,1031.9
42.7,1031.9
42.7,1032.8
42.7,1032.8
42.6,1032.8
42.7,1033.6
42.7,1033.9
42.6,1033.9
42.6,1033.9
42.6,1034.7
42.6,1034.7
42.6,1034.7
42.6,1035.4
42.6,1035.4
42.6,1035.4
42.6,1035.6
42.5,1036.3
42.5,1036.3
42.5,1036.3
42.5,1037.3
42.5,1037.3
42.5,1037.3
42.5,1038.4
42.5,1038.4
42.5,1038.4
42.5,1038.7
42.5,1039.0
42.5,1039.0
42.4,1039.0
42.4,1040.1
42.4,1040.1
42.4,1040.1
42.4,1040.4
42.4,1040.8
42.4,1040.8
42.4,1040.8
42.4,1041.7
42.3,1041.7
42.3,1041.7
42.4,1042.3
42.4,1042.4
42.3,1042.4
42.3,1042.4
42.4,1042.5
42.3,1042.5
42.3,1042.5
42.4,1042.9
42.3,1042.9
42.3,1042.9
42.3,1043.1
42.3,1043.3
42.3,1043.3
42.3,1043.3
42.4,1043.4
42.3,1043.4
42.3,1043.4
42.4,1044.1
42.3,1044.1
42.3,1044.1
42.3,1044.1
42.4,1045.9
42.3,1045.9
42.3,1045.9
42.3,1045.8
42.3,1045.3
42.2,1045.3
42.2,1045.3
42.1,1045.3
42.1,1045.3
42.0,1045.4
