CPU(%),RAM(MB)
38.1,589.4
38.1,589.9
38.1,590.0
38.1,590.0
38.0,590.2
38.1,591.1
38.1,591.1
38.0,591.1
38.1,591.8
38.0,591.8
38.0,591.8
38.0,592.8
38.0,592.8
38.0,592.8
38.0,593.0
38.0,593.5
38.0,593.5
37.9,593.5
37.9,594.5
37.9,594.5
37.9,594.5
37.9,595.1
37.9,595.1
37.8,595.1
37.8,595.2
37.8,596.1
37.8,596.1
37.8,596.1
37.8,597.0
37.8,597.0
37.8,597.0
37.8,597.6
37.8,597.6
37.7,597.6
37.7,597.6
37.7,598.5
37.7,598.5
37.7,598.5
37.7,599.3
37.7,599.3
37.7,599.3
37.7,599.3
37.7,599.7
37.6,599.7
37.6,599.7
37.6,600.6
37.6,600.6
37.6,600.6
37.6,601.4
37.6,601.9
37.5,601.9
37.5,601.9
37.6,602.6
37.5,602.6
37.5,602.6
37.6,603.6
37.5,603.6
37.5,603.6
37.5,603.8
37.5,604.6
37.5,604.6
37.5,604.6
37.5,605.4
37.5,605.4
37.5,605.4
37.5,606.0
37.5,606.0
37.4,606.0
37.5,607.1
37.5,607.1
37.5,607.1
37.5,607.5
37.5,607.7
37.4,607.7
37.4,607.7
37.4,608.7
37.4,608.7
37.4,608.7
37.4,609.4
37.4,609.8
37.4,609.8
37.3,609.8
37.4,610.5
37.3,610.5
37.3,610.5
37.3,611.3
37.3,611.3
37.3,611.3
37.3,611.3
37.3,611.9
37.2,611.9
37.2,611.9
37.2,611.9
37.2,613.0
37.2,613.0
37.2,613.0
37.1,613.0
37.2,616.2
37.1,616.2
37.1,616.2
37.1,616.2
37.1,626.0
37.1,626.0
37.1,626.0
37.1,627.2
37.1,627.2
37.1,627.2
37.1,628.0
37.0,628.0
37.0,628.0
37.0,628.0
37.0,628.8
37.0,628.8
37.0,628.8
37.0,629.3
37.0,629.3
37.0,629.3
36.9,629.5
37.0,630.3
36.9,630.3
36.9,630.3
37.0,631.5
36.9,631.5
36.9,631.5
37.0,632.8
36.9,632.8
36.9,632.8
36.9,632.9
37.0,633.9
37.0,633.9
37.0,633.9
37.0,634.7
37.0,634.7
36.9,634.7
37.0,635.8
36.9,635.8
36.9,635.8
36.9,636.2
36.9,636.6
36.9,636.6
36.8,636.6
36.9,637.3
36.8,637.3
36.8,637.3
36.8,638.3
36.8,638.3
36.8,638.3
36.8,638.3
36.8,639.0
36.8,639.0
36.7,639.0
36.7,639.6
36.7,639.6
36.7,639.6
36.7,640.0
36.7,640.1
36.7,640.1
36.7,640.1
36.7,641.5
36.7,641.5
36.6,641.5
36.6,641.8
36.7,642.2
36.6,642.2
36.6,642.2
36.6,643.1
36.6,643.1
36.6,643.1
36.6,643.1
36.6,643.5
36.8,648.2
36.9,651.6
37.0,656.4
37.1,692.3
37.2,692.4
37.2,692.4
37.1,692.4
37.3,736.9
37.3,736.9
37.3,736.9
37.3,737.5
37.4,790.2
37.5,790.2
37.4,790.2
37.6,797.8
37.6,797.8
37.6,797.8
37.7,798.6
37.7,798.6
37.6,798.6
37.7,799.2
37.8,845.8
37.8,845.8
37.8,845.8
37.9,892.2
38.0,892.2
38.0,892.2
38.0,894.3
38.1,941.1
38.1,941.1
38.1,941.7
38.2,986.9
38.2,986.9
38.2,986.9
38.3,987.7
38.3,981.0
38.3,981.0
38.3,981.5
38.3,981.5
38.3,981.5
38.3,982.0
38.5,1031.4
38.5,1031.4
38.4,1031.4
38.6,1031.4
38.6,1024.8
38.6,1024.8
38.6,1024.8
38.7,1024.8
38.7,1024.8
38.7,1024.8
38.7,1028.1
38.7,1028.1
38.7,1028.1
38.8,1028.7
38.9,1028.8
38.8,1028.8
38.9,1029.1
38.9,1029.1
38.8,1029.1
38.8,1029.1
38.8,1029.8
38.8,1029.8
38.8,1029.8
38.8,1030.5
38.8,1030.5
38.8,1030.5
38.8,1030.5
38.8,1031.2
38.8,1031.2
38.8,1031.2
38.9,1031.9
38.8,1031.9
38.8,1031.9
38.9,1032.7
38.9,1032.8
38.9,1032.8
38.9,1032.8
39.0,1033.3
39.0,1033.3
39.0,1033.3
39.0,1034.3
39.1,1034.4
39.1,1034.4
39.0,1034.4
39.0,1034.9
39.0,1034.9
39.0,1034.9
39.0,1035.8
39.0,1035.8
39.0,1035.8
38.9,1035.8
39.0,1036.8
38.9,1036.8
38.9,1036.8
38.9,1036.8
38.9,1037.3
38.9,1037.3
38.9,1037.3
38.8,1037.3
38.8,1038.1
38.8,1038.1
38.8,1038.1
38.8,1038.1
38.8,1038.6
38.8,1038.6
38.8,1038.6
38.8,1039.0
38.8,1039.0
38.8,1039.0
38.8,1039.6
38.8,1039.6
38.8,1039.6
38.8,1040.5
38.8,1040.5
38.7,1040.5
38.7,1040.7
38.8,1041.4
38.7,1041.4
38.7,1041.4
38.7,1042.5
38.7,1042.5
38.7,1042.5
38.7,1042.8
38.7,1043.2
38.7,1043.2
38.7,1043.2
38.7,1044.1
38.7,1044.1
38.6,1044.1
38.7,1045.2
38.6,1045.2
38.6,1045.2
38.6,1045.2
38.6,1045.9
38.6,1045.9
38.6,1045.9
38.6,1046.8
38.6,1046.8
38.6,1046.8
38.6,1047.0
38.6,1047.9
38.6,1047.9
38.6,1047.9
38.6,1048.7
38.6,1048.7
38.6,1048.7
38.6,1049.4
38.6,1049.4
38.6,1049.4
38.6,1049.4
38.6,1049.5
38.6,1049.5
38.6,1049.5
38.6,1050.3
38.6,1050.3
38.6,1050.3
38.6,1050.6
38.6,1050.7
38.6,1050.7
38.6,1050.7
38.6,1051.4
38.6,1051.4
38.6,1051.4
38.6,1052.0
38.6,1052.0
38.6,1052.0
38.6,1052.0
38.6,1052.6
38.6,1052.6
38.6,1052.6
38.6,1052.6
38.6,1053.0
38.6,1053.0
38.6,1052.9
38.5,1052.9
38.5,1052.4
38.5,1052.4
38.4,1052.4
38.4,1052.5
38.4,1052.4
