CPU(%),RAM(MB)
44.1,1046.8
44.1,1046.8
44.0,1046.8
44.2,1047.4
44.1,1047.4
44.1,1047.4
44.1,1048.1
44.1,1048.1
44.1,1048.1
44.1,1048.1
44.1,1048.8
44.1,1048.8
44.1,1048.8
44.1,1049.4
44.0,1049.4
44.0,1049.4
44.0,1050.4
44.0,1050.5
44.0,1050.5
44.0,1050.5
44.1,1051.1
44.1,1051.2
44.1,1051.2
44.2,1052.3
44.2,1052.3
44.2,1052.3
44.2,1052.9
44.2,1052.9
44.2,1052.9
44.2,1053.5
44.2,1053.5
44.2,1053.5
44.2,1053.6
44.2,1054.5
44.2,1054.5
44.2,1054.5
44.2,1055.1
44.2,1055.1
44.2,1055.1
44.1,1055.1
44.1,1055.9
44.1,1055.9
44.1,1055.9
44.1,1056.7
44.1,1056.7
44.1,1056.7
44.0,1056.7
44.0,1057.2
44.0,1057.2
44.0,1057.2
44.0,1057.2
44.0,1057.4
44.0,1057.4
44.0,1057.4
44.0,1058.0
44.0,1058.0
43.9,1058.0
44.0,1058.4
43.9,1058.4
43.9,1058.4
43.9,1059.0
43.9,1059.0
43.9,1059.0
43.9,1059.2
43.9,1059.7
43.9,1059.7
43.9,1059.7
43.9,1060.2
43.9,1060.2
43.9,1060.2
43.9,1060.7
43.9,1060.7
43.8,1060.7
43.8,1061.0
43.8,1061.4
43.8,1061.4
43.8,1061.4
43.8,1062.2
43.8,1062.2
43.8,1062.2
43.8,1063.0
43.8,1063.0
43.8,1063.0
43.7,1063.0
43.8,1063.7
43.7,1063.7
43.7,1063.7
43.8,1064.2
43.7,1064.2
43.7,1064.2
43.7,1064.3
43.7,1064.7
43.7,1064.7
43.7,1064.7
43.7,1065.2
43.7,1065.2
43.7,1065.2
43.7,1065.7
43.7,1065.7
43.7,1065.7
43.7,1065.7
43.7,1065.7
43.7,1065.7
43.7,1065.7
43.7,1066.1
43.7,1066.1
43.7,1066.1
43.7,1066.2
43.7,1066.2
43.7,1066.2
43.7,1066.2
43.7,1066.2
43.7,1066.2
43.6,1066.2
43.7,1066.4
43.7,1066.5
43.6,1066.5
43.6,1066.5
43.6,1066.4
43.7,1066.8
43.6,1066.3
43.6,1066.3
43.6,1066.3
43.5,1066.3
43.5,1066.3
43.4,1066.5
