CPU(%),RAM(MB)
39.0,422.1
39.0,422.5
39.2,423.0
39.1,423.0
39.1,423.0
39.4,423.9
39.4,423.9
39.3,424.0
39.5,424.4
39.5,424.4
39.4,424.4
39.6,425.1
39.6,425.1
39.6,425.1
39.7,426.1
39.7,426.1
39.6,426.1
39.8,426.9
39.8,426.9
39.7,426.9
39.9,427.5
39.9,427.5
39.9,427.5
40.1,430.1
40.0,430.1
40.0,430.5
40.0,435.9
40.0,435.9
39.9,435.9
40.1,437.1
40.1,437.1
40.0,437.1
40.2,439.3
40.2,439.3
40.1,439.3
40.3,443.4
40.3,443.4
40.2,443.4
40.4,444.9
40.4,444.9
40.4,444.9
40.6,446.9
40.5,446.9
40.5,446.9
40.5,447.6
40.4,447.9
40.4,447.9
40.4,450.0
40.4,450.0
40.4,450.0
40.4,450.9
40.4,450.9
40.4,450.9
40.5,452.5
40.5,452.5
40.5,452.6
40.5,453.6
40.5,453.6
40.5,453.8
40.5,453.8
40.5,453.8
40.5,455.3
40.5,455.3
40.4,455.3
40.4,455.5
40.4,455.5
40.4,455.5
40.4,455.8
40.3,455.8
40.3,455.8
40.4,456.0
40.3,456.0
40.3,456.0
40.3,456.6
40.3,456.6
40.2,456.6
40.3,457.8
40.2,457.8
40.2,457.8
40.2,457.8
40.2,458.0
40.2,458.0
40.2,458.3
40.2,458.9
40.2,458.9
40.1,459.2
40.2,459.8
40.1,459.8
40.1,459.8
40.1,461.1
40.1,461.1
40.1,461.1
40.1,461.7
40.0,461.7
40.0,461.7
40.0,462.9
40.0,462.9
39.9,462.9
39.9,463.6
39.9,463.6
39.9,463.6
39.9,464.8
39.8,464.8
39.8,464.8
39.8,464.8
39.8,465.5
39.8,465.5
39.7,465.5
39.7,466.4
39.7,466.4
39.6,466.4
39.7,467.6
39.6,467.6
39.6,467.6
39.6,468.4
39.6,468.4
39.5,468.4
39.5,468.4
39.5,469.4
39.5,469.4
39.4,469.4
39.4,470.2
39.4,470.2
39.4,470.2
39.3,471.2
39.3,471.2
39.3,471.2
39.3,471.9
39.3,471.9
39.2,471.9
39.2,472.4
39.2,472.4
39.1,472.4
39.1,472.4
39.1,472.7
39.1,472.7
39.1,472.7
39.1,472.9
39.0,472.9
39.0,472.9
39.1,473.8
39.0,473.8
39.0,473.8
39.0,474.7
38.9,475.0
38.9,475.0
38.9,475.0
38.9,475.4
38.9,475.4
38.8,475.4
38.8,476.0
38.8,476.0
38.8,476.0
38.9,476.3
38.9,476.3
38.9,476.3
38.9,477.1
38.9,477.1
38.9,477.1
39.1,479.0
39.4,482.6
39.4,484.2
39.5,484.3
39.4,484.3
39.4,484.3
39.4,489.5
39.4,489.5
39.4,489.5
39.5,489.6
39.5,489.6
39.4,489.6
39.5,489.6
39.4,489.6
39.4,489.6
39.4,489.6
39.5,490.0
39.5,490.0
39.4,490.0
39.4,490.9
39.4,490.9
39.4,490.9
39.4,491.8
39.4,491.8
39.4,491.8
39.4,491.8
39.3,491.8
39.3,491.8
39.3,492.0
39.3,492.0
39.3,492.0
39.3,492.4
39.3,492.4
39.2,492.4
39.2,492.4
39.4,493.5
39.3,493.5
39.3,493.5
39.4,494.4
39.3,494.4
39.3,494.4
39.3,494.9
39.3,494.9
39.3,494.9
39.3,496.0
39.3,496.0
39.2,496.0
39.3,496.3
39.2,496.6
39.2,496.6
39.2,496.6
39.2,497.7
39.2,497.7
39.2,497.7
39.1,497.7
39.2,498.2
39.1,498.2
39.1,498.2
39.2,499.4
39.1,499.4
39.1,499.4
39.1,499.4
39.2,526.6
39.2,526.6
39.2,526.6
39.3,527.2
39.4,528.1
39.3,528.1
39.3,528.7
39.3,529.0
39.3,529.0
39.3,529.0
39.4,529.5
39.4,529.5
39.4,529.5
39.5,530.1
39.5,530.1
39.4,530.1
39.5,530.6
39.5,530.6
39.5,530.6
39.5,530.6
39.6,531.3
39.5,531.3
39.5,531.3
39.6,532.2
39.6,532.2
39.6,532.2
39.7,532.7
39.7,533.0
39.7,533.0
39.7,533.4
39.8,533.7
39.8,533.7
39.8,534.5
39.9,534.9
39.9,534.9
39.8,534.9
40.0,535.8
39.9,535.8
39.9,535.8
40.0,536.5
40.0,536.5
40.0,536.5
40.0,537.1
40.1,537.1
40.0,537.1
40.0,537.3
40.2,537.7
40.1,537.7
40.1,538.0
40.2,538.3
40.2,538.3
40.2,538.3
40.3,538.8
40.2,538.8
40.2,538.8
40.3,539.6
40.3,539.7
40.3,539.7
40.3,539.8
40.4,540.0
40.4,540.0
40.3,540.0
40.5,540.8
40.4,540.8
40.4,540.8
40.6,541.4
40.5,541.4
40.5,541.4
40.6,541.7
40.7,541.7
40.6,541.7
40.6,542.5
40.7,542.6
40.7,542.6
40.6,542.6
40.8,544.4
40.7,544.4
40.7,544.4
40.8,545.0
40.8,545.0
40.8,545.0
40.9,545.5
40.9,545.5
40.9,545.5
40.9,546.2
41.0,546.7
40.9,546.7
40.9,546.7
41.0,547.3
41.0,547.3
41.0,547.3
41.1,547.9
41.1,547.9
41.0,547.9
41.2,550.8
41.1,550.8
41.1,550.8
41.2,551.5
41.2,556.2
41.2,556.2
41.3,556.8
41.2,556.8
41.2,556.8
41.2,557.0
41.3,558.3
41.2,558.3
41.2,558.3
41.2,559.2
41.2,559.2
41.2,559.2
41.2,559.8
41.2,559.8
41.2,559.8
41.2,560.9
41.2,560.9
41.2,560.9
41.2,561.5
41.2,561.6
41.2,561.6
41.2,562.0
41.2,562.4
41.2,562.4
41.1,562.4
41.1,563.0
41.1,563.0
41.1,563.0
41.1,563.9
41.1,563.9
41.1,563.9
41.1,564.9
41.1,564.9
41.0,564.9
41.0,564.9
41.0,565.8
41.0,565.8
41.0,565.8
41.0,567.3
41.0,567.3
41.0,567.3
41.0,568.2
41.0,568.2
40.9,568.2
41.0,568.9
41.0,568.9
40.9,568.9
41.0,569.5
40.9,569.6
40.9,569.6
40.9,569.6
40.9,570.4
40.9,570.4
40.8,570.4
40.8,570.9
40.8,570.9
40.8,570.9
40.8,570.9
40.8,572.1
40.8,572.1
40.7,572.1
40.8,572.8
40.8,572.8
40.7,572.8
40.7,573.7
40.7,573.7
40.7,573.7
40.7,574.7
40.7,574.8
40.7,574.8
40.7,575.1
40.7,575.3
40.7,575.3
40.7,575.3
40.7,576.2
40.7,576.2
40.7,576.2
40.7,577.3
40.7,577.3
40.7,577.3
40.7,578.7
40.7,578.7
40.7,578.7
40.6,578.7
40.7,579.3
40.6,579.3
40.6,579.3
40.6,580.2
40.6,580.2
40.6,580.2
40.6,580.2
40.6,581.3
40.5,581.3
40.5,581.3
40.5,581.3
40.5,582.1
40.5,582.1
40.4,582.1
40.5,582.4
40.5,582.7
40.4,582.7
40.4,582.7
40.4,583.6
40.4,583.6
40.4,583.6
40.4,583.9
40.4,584.6
40.4,584.6
40.4,584.6
40.4,585.6
40.4,585.6
40.4,585.6
40.4,586.5
40.4,586.5
40.4,586.5
40.4,587.3
40.4,587.4
40.4,587.4
40.3,587.4
40.4,588.5
40.4,588.5
40.4,588.5
40.4,589.3
40.4,589.3
40.4,589.3
40.4,592.4
40.4,592.4
40.4,592.4
40.4,593.8
40.4,600.6
40.4,600.6
40.4,600.9
40.4,605.3
40.4,605.3
40.4,605.5
40.5,606.5
40.5,606.5
40.4,606.5
40.5,609.6
40.5,609.6
40.5,609.6
40.5,612.9
40.5,612.9
40.5,612.9
40.6,621.1
40.6,621.1
40.6,621.4
40.6,622.1
40.6,622.1
40.6,622.1
40.6,624.7
40.6,624.7
40.6,624.7
40.6,632.2
40.6,632.2
40.6,632.2
40.6,632.6
40.6,633.4
40.6,633.4
40.5,633.4
40.6,634.0
40.5,634.0
40.5,634.0
40.5,634.9
40.6,636.0
40.5,636.0
40.5,636.0
40.6,636.0
40.7,636.0
40.8,638.6
40.9,642.9
41.1,687.4
41.1,687.5
41.1,687.5
41.1,687.5
41.1,687.7
41.1,687.7
41.1,687.7
41.1,687.9
41.1,687.9
41.1,687.9
41.0,687.9
41.2,712.7
41.2,719.4
41.2,719.4
41.3,719.7
41.4,763.5
41.4,757.9
41.4,758.1
41.5,763.8
41.6,763.8
41.6,764.0
41.7,810.6
41.8,810.7
41.7,810.7
41.8,858.2
41.9,865.0
41.9,865.0
42.0,865.6
42.2,912.6
42.2,907.0
42.3,907.7
42.4,907.8
42.5,907.8
42.5,908.3
42.7,910.5
42.7,910.5
42.8,911.4
42.9,958.9
42.9,958.9
43.0,959.1
43.0,959.6
43.0,959.6
43.0,959.6
43.1,978.6
43.2,1010.2
43.2,1004.5
43.3,1005.6
43.5,1005.6
43.5,1005.6
43.6,1006.2
43.7,1006.4
43.7,1006.4
43.9,1007.0
43.9,1011.9
43.9,1011.9
44.0,1012.6
44.0,1012.6
44.0,1012.6
44.1,1013.2
44.1,1013.2
44.1,1013.2
44.1,1014.2
44.1,1014.2
44.1,1014.2
44.1,1014.9
44.1,1014.9
44.1,1014.9
44.1,1015.5
44.3,1015.7
44.3,1015.7
44.3,1016.0
44.5,1016.6
44.5,1016.7
44.5,1016.8
44.6,1017.3
44.6,1017.3
44.5,1017.3
44.6,1018.0
44.6,1018.0
44.6,1018.0
44.6,1018.7
44.6,1018.7
44.6,1018.7
44.6,1019.2
44.6,1019.2
44.6,1019.2
44.6,1019.2
44.6,1020.2
44.6,1020.2
44.6,1020.2
44.6,1021.7
44.6,1021.7
44.6,1021.7
44.6,1021.7
44.6,1022.2
44.6,1022.2
44.6,1022.2
44.6,1022.7
44.6,1022.7
44.6,1022.7
44.6,1023.3
44.6,1023.3
44.5,1023.3
44.5,1023.3
44.5,1024.0
44.5,1024.0
44.5,1024.0
44.5,1024.7
44.5,1024.7
44.5,1024.7
44.4,1025.3
44.4,1025.3
44.4,1025.3
44.4,1025.3
44.4,1026.5
44.4,1026.5
44.3,1026.5
44.3,1027.1
44.3,1027.2
44.3,1027.2
44.3,1027.2
44.3,1027.9
44.3,1027.9
44.2,1027.9
44.3,1028.9
44.2,1028.9
44.2,1028.9
44.2,1028.9
44.2,1029.7
44.2,1029.7
44.2,1029.7
44.2,1030.5
44.1,1030.5
44.1,1030.5
44.1,1031.3
44.1,1031.3
44.1,1031.3
44.1,1031.3
44.1,1032.1
44.0,1032.1
44.0,1032.1
44.0,1032.7
44.0,1032.7
44.0,1032.7
44.0,1033.2
44.0,1033.2
44.0,1033.2
44.0,1033.2
44.0,1033.7
44.0,1033.7
44.0,1033.7
44.0,1034.2
44.0,1034.2
44.0,1034.2
44.0,1034.4
44.0,1034.4
44.0,1034.4
44.0,1034.4
44.0,1035.1
44.0,1035.1
44.0,1035.1
43.9,1035.6
44.0,1036.8
44.0,1036.8
43.9,1036.8
43.9,1036.8
43.9,1037.4
43.9,1036.9
43.8,1036.9
43.8,1036.9
43.8,1036.9
43.7,1036.9
43.7,1036.9
